"","x"
"376","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=3;sz=800x50,940x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=3;sz=800x50,940x250;kw=zeitonline,;ord=123456789?"" width=""800"" height=""50"" style=""border:none;"" alt=""""></a></div></noscript>"
"377","</div>"
"378","		<!--end: header-->"
"379","</div>"
"380","<!--start: allcontent--><!--start: outerfeature--><div id=""content"" class=""section"">"
"381","<!--start: feature--><div id=""main"" class=""article"" role=""main"">"
"382","<!--google_ad_section_start--><!--start: content--><!--AB HIER IHR CONTENT--><div class=""article-body"">"
"383","<div class=""articleheader""><h1><span class=""title"">Im Zweifel gegen die Bürger</span></h1></div>"
"384","<p class=""excerpt"">Die Regierung verrät ihr Ziel<span class=""header_author""> von <a rel=""author"" href=""http://community.zeit.de/user/elisabeth-niejahr"" title=""Profil von *Elisabeth Niejahr* anzeigen"">Elisabeth Niejahr</a></span></p>"
"385","<div class=""articlemeta"">"
"386","<span class=""articlemeta-left""><span class=""articlemeta-source"">"
"387","											DIE ZEIT Nº 23/2006</span></span><span class=""articlemeta-right""><span class=""articlemeta-datetime""> 1. Juni 2006 "
"388","									14:00 Uhr "
"389","							</span><span class=""articlemeta-toolsbutton"" data-tracking-google-category=""articletools"" data-tracking-google-action=""openbox"" data-tracking-webtrekk=""hp.article.tools.openbox"" title=""Artikel teilen, speichern oder drucken""></span></span><span class=""articlemeta-clear""></span>"
"390","</div>"
"391","<span class=""articlemeta-clear""></span><div class=""zol_inarticletools""></div>"
"392","<!--[ byline ]--><p>Wahrscheinlich waren die Kritiker einfach zu nett. Wahrscheinlich haben sie zu lange versucht, das Gute im konzeptionellen Durcheinander der Großen Koalition zu entdecken. Ein ökonomisches Konzept war von Beginn an schwer erkennbar. Wirklich geschadet hat das der Regierung Merkel bisher nicht. Doch nun kommt Union und <a class=""entity entity-Organization"" href=""http://www.zeit.de/schlagworte/organisationen/spd"">SPD</a> eines ihrer wichtigsten Ziele langsam abhanden: das Vorhaben, die Lohnnebenkosten spürbar zu senken.</p>"
"393","<p>Schon bei den Koalitionsverhandlungen hatte die Haushaltssanierung Priorität: Nur ein Drittel der Einnahmen aus der höheren Mehrwertsteuer sollte zum Senken der Lohnnebenkosten verwendet werden.</p>"
"394","<div id=""iqadtile4"" class=""block mr ad place_4"">"
"395","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"396","		<!--Bannerplatz ""tribune"" Nr.4   Tile:4-->"
"397","		<script type=""text/javascript""> "
"398","				// <![CDATA[ 		"
"399","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/article;tile=4;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"400","				// ]]>"
"401","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=4;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=4;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"402","</div></div>"
"403","</div>"
"404","<p>Auch die Tabaksteuer dient seit Merkels Antritt nicht mehr der Senkung der Krankenkassenbeiträge. Der Rentenbeitrag wird Anfang 2007 und wohl auch 2008 steigen, von den zähen Verhandlungen zur Gesundheitsreform sind kaum Einsparungen zu erwarten. Und am Wochenende verabredeten Vizekanzler <a class=""entity entity-Person"" href=""http://www.zeit.de/schlagworte/personen/franz-muentefering"">Franz Müntefering</a> und Finanzminister Peer Steinbrück auch noch, einen Teil der überraschend hohen Überschüsse der Bundesagentur für Arbeit in den Haushalt zu lenken.</p>"
"405","<p>Selbst wenn daraus nichts werden sollte, weil sich die Union dagegen sträubt: Schon der Plan zeigt, dass die praktische Politik der Koalition anders aussieht, als es Merkel, Steinbrück und Müntefering in vielen Reden und Aufsätzen fordern nämlich die Beiträge zu senken und den Sozialstaat stärker durch Steuern zu finanzieren. Wenn außer den Steuern nun auch noch die Sozialabgaben steigen, hat die Regierung keine Nachsicht mehr verdient.</p>"
"406","</div>"
"407","<a href=""http://www.zeit.de"" class=""call-to-action-home""><div class=""home-button-article"">"
"408","<span class=""mini-home-icon""></span><span>Zur Startseite</span>"
"409","</div></a><div class=""show_smk"" id=""smk-plug""> </div>"
"410","<div class=""articlefooter af"">"
"411","<div class=""clr""> </div>"
"412","<div id=""iqadtile5"" class=""ad place_5"">"
"413","<span class=""anzeige"">Anzeige</span>"
"414","		<!--Bannerplatz ""articleadwords"" Nr.5   Tile:5-->"
"415","		<script type=""text/javascript""> "
"416","				// <![CDATA[ 		"
"417","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/article;tile=5;' + n_pbt + ';sz=400x400;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"418","				// ]]>"
"419","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=5;sz=400x400;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=5;sz=400x400;kw=zeitonline,;ord=123456789?"" width=""400"" height=""400"" style=""border:none;"" alt=""""></a></div></noscript>"
"420","</div>"
"421","</div>"
"422","<!--CONTENT ENDE--><!--end: content--><!--google_ad_section_end-->"
"423","</div>"
"424","<div id=""informatives"" class=""informatives"">"
"425","<!--start: sidebar--><!--Artikel-Tools--><ul itemscope=""itemscope"" itemtype=""http://schema.org/Article"" class=""tools"">"
"426","<li class=""tags first last"">"
"427","<strong>Schlagworte</strong> <a href=""http://www.zeit.de/schlagworte/personen/franz-muentefering/index"" id=""hp.article.tools.tag.FranzMüntefering"" title=""Artikel mit dem Schlagwort *Franz Müntefering* anzeigen"">Franz Müntefering</a> | "
"428","	<a href=""http://www.zeit.de/schlagworte/personen/peer-steinbrueck/index"" id=""hp.article.tools.tag.PeerSteinbrück"" title=""Artikel mit dem Schlagwort *Peer Steinbrück* anzeigen"">Peer Steinbrück</a> | "
"429","	<a href=""http://www.zeit.de/schlagworte/organisationen/spd/index"" id=""hp.article.tools.tag.SPD"" title=""Artikel mit dem Schlagwort *SPD* anzeigen"">SPD</a> | "
"430","	<a href=""http://www.zeit.de/schlagworte/themen/arbeit/index"" id=""hp.article.tools.tag.Arbeit"" title=""Artikel mit dem Schlagwort *Arbeit* anzeigen"">Arbeit</a> | "
"431","	<a href=""http://www.zeit.de/schlagworte/themen/finanzminister/index"" id=""hp.article.tools.tag.Finanzminister"" title=""Artikel mit dem Schlagwort *Finanzminister* anzeigen"">Finanzminister</a> | "
"432","	<a href=""http://www.zeit.de/schlagworte/themen/gesundheitsreform/index"" id=""hp.article.tools.tag.Gesundheitsreform"" title=""Artikel mit dem Schlagwort *Gesundheitsreform* anzeigen"">Gesundheitsreform</a>"
"433","</li>"
"434","<div id=""iqadtile6"" class=""place_6"">"
"435","		<!--Bannerplatz ""toolbox"" Nr.6   Tile:6-->"
"436","		<script type=""text/javascript""> "
"437","				// <![CDATA[ 		"
"438","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/article;tile=6;' + n_pbt + ';sz=100x100;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"439","				// ]]>"
"440","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=6;sz=100x100;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=6;sz=100x100;kw=zeitonline,;ord=123456789?"" width=""100"" height=""100"" style=""border:none;"" alt=""""></a></div></noscript>"
"441","</div>"
"442","</ul>"
"443","<ul class=""teaserlist"">"
"444","<li class=""ranking first"">"
"445","<div class=""modtitle"">Neu auf ZEIT ONLINE</div>"
"446","<ol class=""shortteaserlist"">"
"447","<li class=""first""><a title=""Griechenland-Wahl - Syriza-Partei liegt klar vorn"" href=""http://www.zeit.de/politik/ausland/2015-01/griechenland-wahl-syriza-partei-gewinnt-nach-prognosen""><strong>Griechenland-Wahl</strong> <span class=""shorttitle"">Syriza-Partei liegt klar vorn</span></a></li>"
"448","<li><a title='Dschihadismus - ""Charlie Hebdo"" als Wendepunkt der Weltpolitik?' href=""http://www.zeit.de/politik/ausland/2015-01/dschihadismus-reaktionen-europa-charlie-hebdo""><strong>Dschihadismus</strong> <span class=""shorttitle"">""Charlie Hebdo"" als Wendepunkt der Weltpolitik?</span></a></li>"
"449","<li><a title=""Pegida - Erstmals weniger Pegida-Demonstranten in Dresden"" href=""http://www.zeit.de/gesellschaft/zeitgeschehen/2015-01/pegida-demonstration-dresden-sonntag""><strong>Pegida</strong> <span class=""shorttitle"">Erstmals weniger Pegida-Demonstranten in Dresden</span></a></li>"
"450","<li><a title='""Tatort""-Kritikerspiegel - Crystal Meth ist Mainstream' href=""http://www.zeit.de/zeit-magazin/leben/2015-01/tatort-crystal-meth-kiel-kritikerspiegel""><strong>""Tatort""-Kritikerspiegel</strong> <span class=""shorttitle"">Crystal Meth ist Mainstream</span></a></li>"
"451","<li class=""last""><a title=""Berlin-Kreuzberg - Brandmauern, Hausbesetzer und Currywurst"" href=""http://www.zeit.de/gesellschaft/zeitgeschehen/2015-01/berlin-70er-jahre-aufbruch-fs""><strong>Berlin-Kreuzberg</strong> <span class=""shorttitle"">Brandmauern, Hausbesetzer und Currywurst</span></a></li>"
"452","</ol>"
"453","</li>"
"454","<!--neu im ressort--><li class=""ranking"">"
"455","<div class=""modtitle"">Neu im Ressort</div>"
"456","<ol class=""shortteaserlist"">"
"457","<li class=""first""><a title=""Aktien - Empfohlen vom Computer"" href=""http://www.zeit.de/2015/02/aktien-geld-anlegen-computer""><strong>Aktien</strong> <span class=""shorttitle"">Empfohlen vom Computer</span></a></li>"
"458","<li><a title=""Luftfracht-Kartell - Deutsche Bahn verklagt Fluggesellschaften auf Milliarden"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/bahn-schadenersatzklage-fluglinien""><strong>Luftfracht-Kartell</strong> <span class=""shorttitle"">Deutsche Bahn verklagt Fluggesellschaften auf Milliarden</span></a></li>"
"459","<li><a title=""Venezuela vor dem Bankrott - Stundenlang Schlange stehen für ein Hühnchen"" href=""http://www.zeit.de/wirtschaft/2015-01/venezuela-bankrott-grundnahrungsmittel-knapp""><strong>Venezuela vor dem Bankrott</strong> <span class=""shorttitle"">Stundenlang Schlange stehen für ein Hühnchen</span></a></li>"
"460","<li><a title=""Kapitalismus - Macht der Kapitalismus depressiv?"" href=""http://www.zeit.de/2015/02/kapitalismus-depression-untersuchung-studie""><strong>Kapitalismus</strong> <span class=""shorttitle"">Macht der Kapitalismus depressiv?</span></a></li>"
"461","<li class=""last""><a title=""Saudi-Arabien - Petrodollars kitten eine zerrissene Gesellschaft"" href=""http://www.zeit.de/wirtschaft/2015-01/saudi-arabien-wirtschaft-abdullah-salman""><strong>Saudi-Arabien</strong> <span class=""shorttitle"">Petrodollars kitten eine zerrissene Gesellschaft</span></a></li>"
"462","</ol>"
"463","</li>"
"464","<li id=""iqadtile7"" class=""mr ad place_7"">"
"465","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"466","		<!--Bannerplatz ""info-mr-1"" Nr.7   Tile:7-->"
"467","		<script type=""text/javascript""> "
"468","				// <![CDATA[ 		"
"469","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/article;tile=7;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"470","				// ]]>"
"471","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=7;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=7;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"472","</div></div>"
"473","</li>"
"474","<li id=""module_facebook_connect_box"">"
"475","<li class=""module newsletter""><form method=""get"" action=""http://community.zeit.de/newsletter-signup?email="">"
"476","<div class=""newsletter-teaser"">"
"477","<input type=""hidden"" name=""nl"" value=""wirtschaft""><input type=""hidden"" name=""mode"" value=""2click""><img class=""left"" alt=""Wirtschafts-Newsletter"" src=""http://images.zeit.de/static/img/newsletter-teaser-wirtschaft.jpg""><div class=""supertitle"">ZEIT ONLINE</div>"
"478","<div class=""title"">Wirtschafts-Newsletter</div>"
"479","<p class=""teaser"">Nachrichten und Analysen zu aktuellen Wirtschaftsthemen kostenlos jede Woche per Mail.</p>"
"480","</div>"
"481","<div class=""newsletter-mailsubmit"">"
"482","<label class=""hideme"" for=""emailadresse"">Ihre E-Mail-Adresse:</label><input type=""text"" name=""email"" placeholder=""Ihre E-Mail-Adresse""><button class=""submitbutton"" type=""submit"">Jetzt anmelden</button>"
"483","</div>"
"484","</form></li>"
"485","<li id=""iqadtile8"" class=""mr ad place_8"">"
"486","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"487","		<!--Bannerplatz ""info-mr-2"" Nr.8   Tile:8-->"
"488","		<script type=""text/javascript""> "
"489","				// <![CDATA[ 		"
"490","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/article;tile=8;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"491","				// ]]>"
"492","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=8;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=8;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"493","</div></div>"
"494","</li>"
"495","<li class=""module service"">"
"496","<a width=""319"" class=""twitter-timeline"" href=""https://twitter.com/zeitonline_wir"" data-widget-id=""306741538124349440"">Tweets von @zeitonline_wir</a><script>!function(d,s,id){var js,fjs=d.getElementsByTagName(s)[0];if(!d.getElementById(id)){js=d.createElement(s);js.id=id;js.src=""//platform.twitter.com/widgets.js"";fjs.parentNode.insertBefore(js,fjs);}}(document,""script"",""twitter-wjs"");</script>"
"497","</li>"
"498","<li><div id=""vp_1"" class=""vpl module""><div class=""zol_video inf_wide pls36516804001""></div></div></li>"
"499","<li id=""iqadtile9"" class=""mr ad place_9"">"
"500","<span class=""anzeige"">Anzeige</span><div class=""innerad""><div class=""inner"">"
"501","		<!--Bannerplatz ""info-mr-3"" Nr.9   Tile:9-->"
"502","		<script type=""text/javascript""> "
"503","				// <![CDATA[ 		"
"504","				document.write('<script src=""http://ad.de.doubleclick.net/adj/zeitonline/wirtschaft/article;tile=9;' + n_pbt + ';sz=300x250;kw=zeitonline,'+ iqd_TestKW +';ord=' + IQD_varPack.ord + '?"" type=""text/javascript""><\/script>');"
"505","				// ]]>"
"506","			</script><noscript><div><a href=""http://ad.de.doubleclick.net/jump/zeitonline/wirtschaft/article;tile=9;sz=300x250;kw=zeitonline,;ord=123456789?"" rel=""nofollow""><img src=""http://ad.de.doubleclick.net/ad/zeitonline/wirtschaft/article;tile=9;sz=300x250;kw=zeitonline,;ord=123456789?"" width=""300"" height=""250"" style=""border:none;"" alt=""""></a></div></noscript>"
"507","</div></div>"
"508","</li>"
"509","<li class=""module rsslist"">"
"510","<div class=""supertitle"">"
"511","<img class=""externicon"" src=""http://images.zeit.de/zeit-verlag/2010-05/handelsblatt-teaser/handelsblatt-teaser-feedicon.jpg"" alt="""">Neu auf Handelsblatt.com:</div>"
"512","<ul class=""shortteaserlist"">"
"513","<li class=""first""><a id=""1./2006/23/Im_Zweifel_gegen_die_Buerger"" href=""http://www.handelsblatt.com/unternehmen/banken/starker-franken-credit-suisse-erwaegt-millionenschwere-sparmassnahmen/11279498.html""><strong>Starker Franken</strong> <span class=""shorttitle"">Credit Suisse erwägt millionenschwere Sparmaßnahmen</span></a></li>"
"514","<li><a id=""2./2006/23/Im_Zweifel_gegen_die_Buerger"" href=""http://www.handelsblatt.com/unternehmen/industrie/zf-friedrichshafen-millionen-einsparungen-nach-trw-kauf-erwartet/11278244.html""><strong>ZF Friedrichshafen</strong> <span class=""shorttitle"">Millionen-Einsparungen nach TRW-Kauf erwartet</span></a></li>"
"515","<li><a id=""3./2006/23/Im_Zweifel_gegen_die_Buerger"" href=""http://www.handelsblatt.com/unternehmen/handel-dienstleister/iag-mit-drittem-uebernahmeangebot-aer-lingus-wird-weich/11278240.html""><strong>IAG mit drittem Übernahmeangebot</strong> <span class=""shorttitle"">Aer Lingus wird weich</span></a></li>"
"516","<li><a id=""4./2006/23/Im_Zweifel_gegen_die_Buerger"" href=""http://www.handelsblatt.com/finanzen/aktien/neuemissionen/erfolgreiches-boersendebuet-box-aktie-schiesst-in-die-hoehe/11278202.html""><strong>Erfolgreiches Börsendebüt</strong> <span class=""shorttitle"">Box-Aktie schießt in die Höhe</span></a></li>"
"517","<li class=""last""><a id=""5./2006/23/Im_Zweifel_gegen_die_Buerger"" href=""http://www.handelsblatt.com/unternehmen/handel-dienstleister/verstoesse-gegen-daten-und-arbeitsschutz-primark-im-visier-der-behoerden/11277712.html""><strong>Verstöße gegen Daten- und Arbeitsschutz</strong> <span class=""shorttitle"">Primark im Visier der Behörden</span></a></li>"
"518","</ul>"
"519","</li>"
"520","<li class=""module partner"">"
"521","<li class=""module  last"">"
"522","<div class=""title"">ARTIKEL "
"523","								DES RESSORTS Wirtschaft IM RÜCKBLICK</div>"
"524","<div class=""text"">"
"525","<a href=""http://www.zeit.de/wirtschaft/2015-01/index?base_date=2015-01"">Januar</a> | <a href=""http://www.zeit.de/wirtschaft/2014-12/index?base_date=2014-12"">Dezember</a> | <a href=""http://www.zeit.de/wirtschaft/2014-11/index?base_date=2014-11"">November</a> | <a href=""http://www.zeit.de/wirtschaft/2014-10/index?base_date=2014-10"">Oktober</a> | <a href=""http://www.zeit.de/wirtschaft/2014-09/index?base_date=2014-09"">September</a>"
"526","</div>"
"527","</li>"
"528","</ul>"
"529","<!--end: sidebar-->"
"530","</div>"
"531","<!--end: feature-->"
"532","</div>"
"533","<!--end: outerfeature--><!--start: outermosaic--><div id=""teasermosaic"" class=""teasermosaik section"">"
"534","<!--start: teasermosaic--><!--START MOSAIC--><ul class=""teaserlist t4"">"
"535","<li class=""box first"">"
"536","<div class=""supertitle""><a href=""http://www.zeit.de/wirtschaft/unternehmen/index"" title=""Unternehmen"" id=""hp.centerpage.teaser.mosaik.1.1./2006/23/Im_Zweifel_gegen_die_Buerger"">Unternehmen</a></div>"
"537","<a class=""teaser-image-wrap"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/bahn-schadenersatzklage-fluglinien"" id=""hp.centerpage.teaser.mosaik.1.1.image./2006/23/Im_Zweifel_gegen_die_Buerger""><img width=""220"" height=""124"" src=""http://images.zeit.de/wirtschaft/2015-01/lufthansa/lufthansa-220x124.jpg"" alt=""Lufthansa ist eine der Fluglinien, die unerlaubt Preise zu Frachtflügen abgesprochen haben sollen. Die Bahn hat eine Schadenersatzklage eingereicht.""></a><h3 class=""title""><a title=""Luftfracht-Kartell - Deutsche Bahn verklagt Fluggesellschaften auf Milliarden"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/bahn-schadenersatzklage-fluglinien"" id=""hp.centerpage.teaser.mosaik.1.1.1.title./2006/23/Im_Zweifel_gegen_die_Buerger"">Deutsche Bahn verklagt Fluggesellschaften auf Milliarden</a></h3>"
"538","<p>Jahrelang sprachen die Lufthansa und andere Fluglinien Preise für Frachtflüge ab. Mehrere Unternehmen sehen sich geschädigt – und fordern Milliarden Euro Schadenersatz.</p>"
"539","<ul class=""shortteaserlist"">"
"540","<li class=""first""><h3><a title=""Ölpreis - Schwimmende Ölwetten"" href=""http://www.zeit.de/wirtschaft/2015-01/oelpreis-tanker-contango"" id=""hp.centerpage.teaser.mosaik.1.1.2./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Ölpreis </strong><span class=""shorttitle"">Schwimmende Ölwetten</span></a></h3></li>"
"541","<li><h3><a title=""GoPro-Konkurrenz - Apple erhält Patent für Actionkamera"" href=""http://www.zeit.de/wirtschaft/unternehmen/2015-01/apple-gopro-attacke"" id=""hp.centerpage.teaser.mosaik.1.1.3./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>GoPro-Konkurrenz </strong><span class=""shorttitle"">Apple erhält Patent für Actionkamera</span></a></h3></li>"
"542","<li class=""last""><h3><a title=""Innosabi - Wenn die Crowd zum Testlabor wird"" href=""http://www.zeit.de/wirtschaft/2015-01/innosabi-crowdsourcing-produktentwicklung"" id=""hp.centerpage.teaser.mosaik.1.1.4./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Innosabi </strong><span class=""shorttitle"">Wenn die Crowd zum Testlabor wird</span></a></h3></li>"
"543","</ul>"
"544","</li>"
"545","<li class=""box"">"
"546","<div class=""supertitle""><a href=""http://www.zeit.de/wirtschaft/geldanlage/index"" title=""Geldanlage"" id=""hp.centerpage.teaser.mosaik.1.2./2006/23/Im_Zweifel_gegen_die_Buerger"">Geldanlage</a></div>"
"547","<a class=""teaser-image-wrap"" href=""http://www.zeit.de/wirtschaft/2015-01/schweiz-franken-wechselkurs-bindung-euro"" id=""hp.centerpage.teaser.mosaik.1.2.image./2006/23/Im_Zweifel_gegen_die_Buerger""><img width=""220"" height=""124"" src=""http://images.zeit.de/wirtschaft/2015-01/euro-franken/euro-franken-220x124.jpg"" alt=""Eingang der Schweizer Nationalbank in Bern""></a><h3 class=""title""><a title=""Franken - Schweizer Börse fällt nach Frankenfreigabe so stark wie nie"" href=""http://www.zeit.de/wirtschaft/2015-01/schweiz-franken-wechselkurs-bindung-euro"" id=""hp.centerpage.teaser.mosaik.1.2.1.title./2006/23/Im_Zweifel_gegen_die_Buerger"">Schweizer Börse fällt nach Frankenfreigabe so stark wie nie</a></h3>"
"548","<p>Die Entscheidung der Schweizer Nationalbank sorgt für Nervosität an den Finanzmärkten. An der Züricher Börse gaben die Kurse stark nach, auch der Euro verlor an Wert.</p>"
"549","<ul class=""shortteaserlist"">"
"550","<li class=""first""><h3><a title=""Europäische Zentralbank - Der Krieg der Richter"" href=""http://blog.zeit.de/herdentrieb/2015/01/14/krieg-der-richter_8004"" id=""hp.centerpage.teaser.mosaik.1.2.2./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Europäische Zentralbank </strong><span class=""shorttitle"">Der Krieg der Richter</span></a></h3></li>"
"551","<li><h3><a title='Eurokrise - ""Geld ist im Überfluss vorhanden""' href=""http://www.zeit.de/wirtschaft/2015-01/griechenland-euro-ezb-merkel"" id=""hp.centerpage.teaser.mosaik.1.2.3./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Eurokrise </strong><span class=""shorttitle"">""Geld ist im Überfluss vorhanden""</span></a></h3></li>"
"552","<li class=""last""><h3><a title=""Anleihekäufe - Wie weit darf die Europäische Zentralbank gehen?"" href=""http://www.zeit.de/wirtschaft/2015-01/ezb-anleihekaeufe-entscheidung-europaeischer-gerichtshof"" id=""hp.centerpage.teaser.mosaik.1.2.4./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Anleihekäufe </strong><span class=""shorttitle"">Wie weit darf die Europäische Zentralbank gehen?</span></a></h3></li>"
"553","</ul>"
"554","</li>"
"555","<li class=""box"">"
"556","<div class=""supertitle""><a href=""http://www.zeit.de/themen/wirtschaft/finanzkrise/index"" title=""Thema: Finanzkrise"" id=""hp.centerpage.teaser.mosaik.1.3./2006/23/Im_Zweifel_gegen_die_Buerger"">Thema: Finanzkrise</a></div>"
"557","<a class=""teaser-image-wrap"" href=""http://www.zeit.de/wirtschaft/boerse/2014-10/griechenland-schuldenkrise-boerse-turbulenzen"" id=""hp.centerpage.teaser.mosaik.1.3.image./2006/23/Im_Zweifel_gegen_die_Buerger""><img width=""220"" height=""124"" src=""http://images.zeit.de/wirtschaft/boerse/2014-10/boerse-athen-kursverluste-griechenland/boerse-athen-kursverluste-griechenland-220x124.jpg"" alt=""Börse Athen Kursverluste Griechenland""></a><h3 class=""title""><a title=""Weltwirtschaft - Börsenmisere setzt Griechenland wieder unter Druck "" href=""http://www.zeit.de/wirtschaft/boerse/2014-10/griechenland-schuldenkrise-boerse-turbulenzen"" id=""hp.centerpage.teaser.mosaik.1.3.1.title./2006/23/Im_Zweifel_gegen_die_Buerger"">Börsenmisere setzt Griechenland wieder unter Druck </a></h3>"
"558","<p>Die Kurse der Börsen fallen weltweit. Das bringt Länder wie Griechenland wieder in Not. Die Europäische Union hat vorsorglich Hilfe versprochen.</p>"
"559","<ul class=""shortteaserlist"">"
"560","<li class=""first""><h3><a title=""Jeroen Dijsselbloem - Euro-Gruppen-Chef wirft Deutschland fehlenden Reformeifer vor"" href=""http://www.zeit.de/wirtschaft/2014-10/dijsselbloem-konjunktur-euro-krise"" id=""hp.centerpage.teaser.mosaik.1.3.2./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Jeroen Dijsselbloem </strong><span class=""shorttitle"">Euro-Gruppen-Chef wirft Deutschland fehlenden Reformeifer vor</span></a></h3></li>"
"561","<li><h3><a title=""Eurokrise - Gefangen in Illusionen"" href=""http://www.zeit.de/wirtschaft/2014-10/europa-euro-krise-frankreich-italien"" id=""hp.centerpage.teaser.mosaik.1.3.3./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>Eurokrise </strong><span class=""shorttitle"">Gefangen in Illusionen</span></a></h3></li>"
"562","<li class=""last""><h3><a title=""IWF-Jahrestagung - Finanzpolitiker ringen um neue Konjunkturprogramme"" href=""http://www.zeit.de/wirtschaft/2014-10/konjunktur-weltbank-waehrungsfonds-washington-schaeuble-lagarde"" id=""hp.centerpage.teaser.mosaik.1.3.4./2006/23/Im_Zweifel_gegen_die_Buerger""><strong>IWF-Jahrestagung </strong><span class=""shorttitle"">Finanzpolitiker ringen um neue Konjunkturprogramme</span></a></h3></li>"
"563","</ul>"
"564","</li>"
"565","<li class=""box  last"">"
"566","<div class=""supertitle""><a href=""http://www.zeit.de/themen/wirtschaft/maerkte/energiemaerkte/index"" title=""Thema: Energie"" id=""hp.centerpage.teaser.mosaik.1.4./2006/23/Im_Zweifel_gegen_die_Buerger"">Thema: Energie</a></div>"
