"id","qdap_value_ampl","qdap_nword"
"38208","4.25414","1450"
"38209","1.03056","1054"
"38210","-0.6039","34"
"38211","-9.31608","1478"
"38212","-1.3061","319"
"38213","0.24498","644"
"38214","-5.49878","761"
"38215","1.13034","452"
"38216","-2.0937","1929"
"38217","0.68186","620"
"38218","-4.88692","1019"
"38219","-1.3884","583"
"38220","-5.1273","404"
"38221","-1.70954","609"
"38222","0.01902","160"
"38223","-4.344","497"
"38224","-3.77888","1611"
"38225","-0.0158","124"
"38226","-1.05804","625"
"38227","1.36418","300"
"38228","-1.4877","1128"
"38229","-18.39066","4453"
"38230","-0.28924","446"
"38231","-0.1783","313"
"38232","-1.1352","243"
"38233","-0.79104","890"
"38234","-0.53384","1609"
"38235","0.2622","467"
"38236","-3.56972","1511"
"38237","-3.4608","298"
"38238","-0.57918","194"
"38239","0.32638","622"
"38240","0.71088","591"
"38241","-5.9499","904"
"38242","-0.829","246"
"38243","-3.0803","841"
"38244","-8.83718","1261"
"38245","-4.53","692"
"38246","0.97402","775"
"38247","1.5577","901"
"38248","-0.1863","260"
"38249","1.0844","118"
"38250","-5.92846","1792"
"38251","-1.239","122"
"38252","-2.1068","903"
"38253","7.82056","925"
"38254","0.45304","614"
"38255","1.2064","1313"
"38256","0.08014","2456"
"38257","-0.9898","156"
"38258","-6.01806","701"
"38259","-3.01962","353"
"38260","1.249","2239"
"38261","-0.74098","756"
"38262","-4.74164","1120"
"38263","-0.66672","260"
"38264","-6.44484","650"
"38265","-1.81576","428"
"38266","-1.068","221"
"38267","-0.5819","106"
"38268","-2.74206","1309"
"38269","-0.01374","1083"
"38270","-1.47894","318"
"38271","-1.42498","175"
