"title","number","date","keywords","link"
"Vorsicht, falscher Alarm!","1997.34.15356","1997-08-14","Politik, , Republik, SPD, Allianz, Entspannungspolitik, Ingmar Bergman, Reform, Studienabbrecher, Verhältniswahlrecht, Berlin, München","http://www.zeit.de/1997/34/Vorsicht_falscher_Alarm_"
"Die Schröders - ein Medienkrieg","1997.34.15357","1997-08-15","Politik, , Medien, Politik, Innenpolitik, Arbeit, Regierung, Wirtschaftspolitik, Wirtschaft_und_Konjunktur, Staatsorgane, Staat, Politiker, Oskar Lafontaine, Radovan Karadžic, Alfred Biolek, Friedrich Küppersbusch, Hans Werner Kilz, Kanzleramt, Merkur, Hamburg, München, Medien, Politik, Innenpolitik, Arbeit und Sozialstaat, Regierung, Wirtschaftspolitik, Wirtschaft und Konjunktur, Staatsorgane, Staat","http://www.zeit.de/1997/34/schroder.txt.19970815.xml"
"Wir sind alle Afrikaner","1997.34.15358","1997-08-14","Politik, , Benehmen, DNA, Erbgut, Evolution, Schimpanse, Universität München, Urzeit, China, Spanien, Afrika, Europa, London","http://www.zeit.de/1997/34/Wir_sind_alle_Afrikaner"
"Immer weniger Wilhelms","1997.34.15359","1997-08-14","Politik, , Kaiser, Ausstellung, Denkmal, Hochzeit, Otto von Bismarck, Robert Musil, Schriftsteller, Koblenz","http://www.zeit.de/1997/34/Immer_weniger_Wilhelms"
"Vor 50 Jahren: Das belgische Wirtschaftswunder","1997.34.15360","1997-08-15","Politik","http://www.zeit.de/1997/34/vor5034.txt.19970815.xml"
"Hauptsache anfangen!","1997.34.15361","1997-08-14","Politik, , Abwasser, Bischof, Dorf, Flut, Gestank, Möbel, Versicherung, Wolfgang Huber, Familie, Polen, Tschechische Republik, Oder","http://www.zeit.de/1997/34/Hauptsache_anfangen_"
"Ziehvater Guidos aufmüpfige Tochter","1997.34.15362","1997-08-14","Politik, , Guido Westerwelle, Wolfgang Gerhardt, FDP, Grüne, Walter Scheel, Matthias Berninger, Norbert Blüm, Bundestag, Junge Union, Jusos, Bonn, Hessen","http://www.zeit.de/1997/34/Ziehvater_Guidos_aufmuepfige_Tochter"
"Die zwei Gesichter des Islam","1997.34.15363","1997-08-14","Politik, , Türkei, Islam, Türkei, Bruderschaft, Istanbul, Europa","http://www.zeit.de/1997/34/Die_zwei_Gesichter_des_Islam"
"Wider die Todes-Händler","1997.34.15364","1997-08-14","Politik, , Waffen, UN-Sicherheitsrat, Aggression, Armut, Diktatur, Dollar, Konflikt, Krankenhaus, Oscar Arias, Somalia, Waffenhandel, Bosnien und Herzegowina, China, Costa Rica, Frankreich, Großbritannien, Republik Kongo, Ruanda, Russland, Kuwait, San Jos�","http://www.zeit.de/1997/34/Wider_die_Todes-Haendler"
"Fauxpas","1997.34.15365","1997-08-14","Politik, , Finanzminister, Forum, Wirtschaftskrise, Neuseeland","http://www.zeit.de/1997/34/Fauxpas"
"Gott mit Dir","1997.34.15366","1997-08-14","Politik, , Edmund Stoiber, CSU, CDU, Bestechung, Euro-Zone, Junge Union, Napoleon Bonaparte, Frankreich, MIT, Österreich, Bayern, Augsburg, Balkan, Berchtesgaden, Berlin, Donau, Europa, München, Nürnberg, Regensburg","http://www.zeit.de/1997/34/Gott_mit_Dir"
