"id","qdap_value_ampl","qdap_nword"
"30208","-1.12178","1442"
"30209","-10.58798","1370"
"30210","2.4936","574"
"30211","-6.21818","669"
"30212","-4.4892","214"
"30213","-1.9443","316"
"30214","-2.5691","892"
"30215","-27.07394","4368"
"30216","-8.26462","1046"
"30217","NaN","573"
"30218","-5.8677","1069"
"30219","1.40738","1512"
"30220","-1.62332","253"
"30221","-3.88232","916"
"30222","-2.8195","1363"
"30223","0.0367799999999999","1034"
"30224","0.0367799999999999","1043"
"30225","-4.6717","1562"
"30226","-9.18074","1814"
"30227","0.1737","281"
"30228","-0.4838","323"
"30229","0.0372","221"
"30230","-1.30024","1284"
"30231","-7.16892","789"
"30232","-1.7083","497"
"30233","-0.84722","1753"
"30234","1.4321","158"
"30235","0.0691","272"
"30236","-1.44402","1904"
"30237","-0.89282","1200"
"30238","0.1492","527"
"30239","-3.83158","830"
"30240","-0.16936","341"
"30241","0.12504","603"
"30242","-1.63744","1805"
"30243","-1.33928","108"
"30244","-16.49254","1086"
"30245","3.87788","709"
"30246","-1.18892","606"
"30247","-6.23832","438"
"30248","0.1465","175"
"30249","0.0981","65"
"30250","-6.401","436"
"30251","-0.7331","138"
"30252","4.3004","1129"
"30253","0.6283","179"
"30254","-0.03604","352"
"30255","-1.47762","1194"
"30256","-4.0036","874"
"30257","0.17918","428"
