"id","qdap_value_ampl","qdap_nword"
"40061","-3.35288","832"
"40062","-7.29434","1922"
"40063","-3.05368","1424"
"40064","-0.8609","1528"
"40065","-5.3688","470"
"40066","-7.06924","1587"
"40067","-6.31388","870"
"40068","-1.17098","5362"
"40069","-9.08434","1333"
"40070","-3.42778","1530"
"40071","-0.5563","831"
"40072","-0.93292","1525"
"40073","1.0824","1479"
"40074","-2.5475","253"
"40075","-2.51994","1473"
"40076","-0.8581","734"
"40077","-5.32034","454"
"40078","-4.0454","789"
"40079","-0.94958","656"
"40080","-0.62006","569"
"40081","-6.32116","765"
"40082","0.1426","854"
"40083","-9.06562","1009"
"40084","0.0526400000000001","630"
"40085","-0.63156","1313"
"40086","-5.5113","845"
"40087","-3.34898","758"
"40088","2.0395","617"
"40089","-4.1367","736"
"40090","2.2899","190"
"40091","-2.2655","441"
"40092","-2.002","282"
"40093","-0.76476","617"
"40094","-4.12182","909"
"40095","NaN","175"
"40096","-2.8122","263"
"40097","-0.81778","243"
"40098","-0.6651","291"
"40099","1.5572","533"
"40100","-0.9981","627"
"40101","-2.22728","735"
"40102","0.12564","120"
"40103","-0.3783","281"
"40104","-4.8285","763"
"40105","5.17352","1963"
"40106","-5.20578","1221"
"40107","-6.2883","1828"
"40108","-4.42728","2075"
"40109","-6.19608","1191"
"40110","-3.8886","1079"
"40111","0.4774","193"
"40112","-0.5033","259"
"40113","-3.0587","880"
"40114","0.42804","259"
"40115","-8.40334","851"
"40116","-1.0001","236"
"40117","-2.19476","576"
"40118","0.8333","197"
