"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"45449","5.9467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45450","-1.1526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45451","0.1032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45452","-2.9519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45453","-7.9593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45454","-3.7442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45455","-4.5644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45456","-3.733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45457","-11.865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45458","-2.5393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45459","-1.9808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45460","-0.1896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45461","-3.0667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45462","-0.4014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45463","-2.0691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45464","-1.4208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45465","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45466","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45467","-2.1726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45468","-1.6077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45469","0.6223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45470","-7.1475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45471","-6.5665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45472","1.1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45473","-5.47974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45474","-2.5903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45475","-9.4129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45476","0.712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45477","-2.6262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
