"id","Inflation","InflationMutationen"
"22102","0","0"
"22103","0","0"
"22104","0","0"
"22105","0","0"
"22106","0","0"
"22107","0","0"
"22108","0","0"
"22109","0","0"
"22110","0","0"
"22111","0","0"
"22112","0","0"
"22113","0","0"
"22114","0","0"
"22115","0","0"
"22116","0","0"
"22117","0","0"
"22118","0","0"
"22119","0","0"
"22120","0","0"
"22121","0","0"
"22122","0","0"
"22123","0","0"
"22124","0","0"
"22125","0","0"
"22126","0","0"
"22127","0","0"
"22128","1","1"
"22129","0","0"
"22130","0","0"
"22131","0","0"
"22132","0","0"
"22133","0","0"
"22134","0","0"
"22135","1","1"
"22136","1","1"
"22137","0","0"
"22138","0","0"
"22139","0","0"
"22140","0","0"
"22141","0","0"
"22142","1","1"
"22143","0","0"
"22144","0","0"
