"id","qdap_value_ampl","qdap_nword"
"41238","-1.2788","96"
"41239","0.1175","73"
"41240","-0.8371","381"
"41241","-0.76524","240"
"41242","-1.10564","265"
"41243","-13.4632","1989"
"41244","2.29056","1681"
"41245","-0.95792","1491"
"41246","-1.30316","242"
"41247","-2.97694","593"
"41248","-1.79174","337"
"41249","-0.7324","105"
"41250","-2.37018","858"
"41251","-1.00956","1612"
"41252","-6.26656","5111"
"41253","-5.23156","1050"
"41254","-2.2685","362"
"41255","-0.1241","575"
"41256","-0.4216","252"
"41257","-7.69838","978"
"41258","0.93442","829"
"41259","-2.82906","556"
"41260","0.57428","213"
"41261","-0.752","583"
"41262","-0.7675","208"
"41263","3.13906","1359"
"41264","-7.03922","1801"
"41265","5.0784","4142"
"41266","-2.35656","1443"
"41267","-5.41718","1442"
"41268","-0.11754","294"
"41269","-1.2544","307"
"41270","-8.4476","780"
"41271","-0.0225000000000001","484"
"41272","-5.08726","497"
"41273","-0.58244","572"
"41274","-6.62188","1321"
"41275","-0.4047","157"
"41276","0.0878000000000001","379"
"41277","1.08264","627"
"41278","-1.88946","643"
"41279","-1.49314","325"
"41280","1.29818","862"
"41281","-0.1941","188"
"41282","-1.67288","904"
"41283","0.5935","624"
"41284","1.0072","154"
"41285","-3.1062","589"
"41286","-1.57678","490"
"41287","-3.368","167"
"41288","-0.7295","258"
"41289","-5.13182","884"
"41290","-0.9006","102"
"41291","0.3688","132"
"41292","-5.6797","1776"
"41293","0.90258","883"
"41294","1.61758","557"
"41295","-1.80648","1722"
"41296","-10.18082","1986"
"41297","2.99858","1585"
"41298","-0.57882","920"
