"id","qdap_value_ampl","qdap_nword"
"51140","-2.6118","1433"
"51141","-5.5941","489"
"51142","-17.36272","4629"
"51143","-14.54934","2540"
"51144","-3.0722","510"
"51145","-0.77386","1564"
"51146","-0.27606","756"
"51147","-4.7563","1019"
"51148","0.6961","789"
"51149","-3.16016","1406"
"51150","-1.04074","826"
"51151","3.99678","702"
"51152","-0.6033","1440"
"51153","-3.34874","1228"
"51154","1.22928","729"
"51155","-3.4636","1817"
"51156","0.60844","2103"
"51157","-2.15108","1349"
"51158","-0.7698","304"
"51159","-5.53696","776"
"51160","1.26732","639"
"51161","-9.1926","1215"
"51162","-0.2405","212"
"51163","-1.2341","958"
"51164","2.2194","1363"
"51165","-1.09996","1376"
"51166","0.589","186"
"51167","-1.57398","776"
"51168","-9.8156","692"
"51169","-4.84824","686"
"51170","-4.69606","912"
"51171","-12.00106","1716"
"51172","-2.9591","631"
