"id","qdap_value_ampl","qdap_nword"
"52171","-6.39012","1129"
"52172","-9.8938","1079"
"52173","-2.70402","1311"
"52174","0.17124","959"
"52175","-3.90294","774"
"52176","0.85452","208"
"52177","-0.74298","764"
"52178","-1.7616","423"
"52179","-4.48456","2052"
"52180","-2.58634","1358"
"52181","-1.61938","1605"
"52182","-1.1868","287"
"52183","-1.53054","251"
"52184","-1.06576","1085"
"52185","-2.59078","465"
"52186","3.85814","5012"
"52187","5.27696","1941"
"52188","-0.4907","1545"
"52189","-3.30044","626"
"52190","-2.29416","1450"
"52191","-7.88608","841"
"52192","-6.75568","889"
"52193","-11.79626","2375"
"52194","1.07046","1093"
"52195","-1.2744","429"
"52196","-0.18242","625"
"52197","-0.94992","1006"
"52198","-1.05206","1259"
"52199","-0.85724","1528"
"52200","-4.8794","1568"
"52201","-1.5478","685"
"52202","-0.45614","3417"
"52203","-3.17212","1846"
