"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"37625","-0.7194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37626","-0.9232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37627","-2.0236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37628","-4.0218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37629","-16.0211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37630","-2.6593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37631","-5.0828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37632","-20.6041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37633","1.3149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37634","-0.8341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37635","-5.0788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37636","1.2744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37637","-1.8513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37638","-9.48384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37639","-7.0223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37640","-3.4718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37641","-9.48384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37642","-0.7929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37643","-5.1785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37644","-0.8957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37645","-2.3736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37646","-0.7386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37647","-1.2362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37648","-5.0396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37649","-0.7915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37650","2.2886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37651","-0.2069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37652","-0.1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37653","-5.6301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37654","-6.4054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37655","0.1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37656","-0.0244000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37657","-1.2309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37658","2.1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37659","0.1083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37660","-8.6643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37661","-1.0247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37662","-0.1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37663","0.0168000000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37664","0.0128000000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37665","-0.1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37666","3.4129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37667","2.4689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37668","-2.1181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37669","-0.6248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37670","-0.1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37671","0.5896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
