"title","number","date","keywords","link"
"FDP: Der Fremde","2013.2.54714","2013-01-05","Politik, FDP, Ftp, Politologie, Philipp-roesler, Landtagswahl, Vizekanzler","http://www.zeit.de/2013/02/Philipp-Roesler-Schicksal"
"Fragen Sie Dr. Notter!: Sehr geehrter Herr Notter,","2013.2.54715","2013-01-03","Politik, Fragen Sie Dr. Notter!, Schweiz","http://www.zeit.de/2013/02/CH-Notter"
"Schweiz 2013: Jahr der Wahrheit","2013.2.54716","2013-01-03","Politik, Schweiz 2013, Schweiz","http://www.zeit.de/2013/02/Schweiz-Ausblick-2013"
"Schweizer Diplomatinnen: So bekommt man nicht die Besten","2013.2.54717","2013-01-03","Politik, Schweizer Diplomatinnen, Schweiz, Diplomat, Diplomatie","http://www.zeit.de/2013/02/Schweiz-Auswahlverfahren-Diplomaten"
"Fiskalklippe: Unter Feinden","2013.2.54718","2013-01-03","Politik, Fiskalklippe","http://www.zeit.de/2013/02/01-USA-Haushaltsstreit"
"Ausblick: Das bringt 2013","2013.2.54719","2013-01-03","Politik, Ausblick, Bundestagswahl, Bundestagswahlkampf, Angela-merkel, Peer-steinbrueck","http://www.zeit.de/2013/02/Ausblick-2013"
"Zeitgeist: Rache ist menschlich","2013.2.54720","2013-01-03","Politik, Zeitgeist","http://www.zeit.de/2013/02/Zeitgeist-Indien-Vergewaltigung"
"Indien: Es geht um uns alle","2013.2.54721","2013-01-03","Politik, Indien","http://www.zeit.de/2013/02/Vergewaltigung-Indien-Aufstaende"
"Jakob Augstein: Wer hasst da wen?","2013.2.54722","2013-01-02","Politik, Jakob Augstein","http://www.zeit.de/2013/02/Antisemitismus-Jakob-Augstein"
"Berliner Bühne: Mehr Märchen 2013","2013.2.54723","2013-01-03","Politik, Berliner Bühne","http://www.zeit.de/2013/02/Berliner-Buehne-Kanzlerin-Grimm"
"Peer Steinbrück: Verliebt in die eigenen Fehler","2013.2.54724","2013-01-03","Politik, Peer Steinbrück, Peer-steinbrueck","http://www.zeit.de/2013/02/Steinbrueck-Fehler-Professionalitaet"
"Mario Monti: Kann Mario Monti auch Wahlkampf?","2013.2.54725","2013-01-12","Politik, Mario Monti, Italien, Wahlkampf, Silvio-berlusconi, Mario-monti","http://www.zeit.de/2013/02/Analyse-Monti"
"Arabische Umbrüche: Der nächste Herrscher wackelt","2013.2.54726","2013-01-13","Politik, Arabische Umbrüche, Abdullah-ii.-koenig-von-jordanien, Jordanien, Reform, Parlamentswahl, Opposition","http://www.zeit.de/2013/02/Jordanien-Oppositionsbewegung-Reformen"
"Außerdem: Ein Weltverbesserer","2013.2.54727","2013-01-03","Politik, Außerdem, Oesterreich, Thomas Bernhard, Bühne, Echo, Republik, Superwahljahr, Übersee, Österreich","http://www.zeit.de/2013/02/A-Ausserdem"
"Schwerpunkt: Big Data: Keine Fremden mehr","2013.2.54728","2013-01-03","Wirtschaft, Schwerpunkt: Big Data","http://www.zeit.de/2013/02/Big-Data-Staedte-Verkehr"
"Simon Rogers: Journalismus ist keine Einbahnstraße mehr","2013.2.54729","2013-01-03","Wirtschaft, Simon Rogers, Datenjournalismus","http://www.zeit.de/2013/02/Datenjournalismus-Simon-Rogers"
"Grüner Leben: Keine Lust auf Gemüsepfannen","2013.2.54730","2013-01-03","Wirtschaft, Grüner Leben","http://www.zeit.de/2013/02/Zwergenwiese-Schoening-Bio-Brotaufstriche"
"Schwerpunkt: Big Data: Oma will kein Megapack","2013.2.54731","2013-01-03","Wirtschaft, Schwerpunkt: Big Data","http://www.zeit.de/2013/02/Tesco-Verbraucherverhalten-Auswertung-Big-Data-Supermarkt"
"Quengelzone: Echt","2013.2.54732","2013-01-03","Wirtschaft, Quengelzone","http://www.zeit.de/2013/02/Quengelzone-Echt"
"François Hollande: Der Schröder von Paris?","2013.2.54733","2013-01-10","Wirtschaft, François Hollande, Fran%C3%A7ois-hollande, Frankreich, Reform, Wirtschaftskrise","http://www.zeit.de/2013/02/Frankreich-Hollande-Reformen"
"Susanna Camusso: Monti hat alles falsch gemacht","2013.2.54734","2013-01-11","Wirtschaft, Susanna Camusso, Italien, Gewerkschaft, Mario-monti, Arbeitnehmer, Silvio-berlusconi","http://www.zeit.de/2013/02/Susanna-Camusso-Gewerkschaft-CGIL-Italien"
"Versicherungsopfer: Im Stich gelassen","2013.2.54735","2013-01-11","Wirtschaft, Versicherungsopfer, Unfallversicherung, Versicherung, Berufsunfaehigkeit, Arbeitsunfall","http://www.zeit.de/2013/02/Versicherungsopfer-Unfall-Berufsunfaehigkeit"
"Steven A. Cohen: Ein Magier wird entzaubert","2013.2.54736","2013-01-12","Wirtschaft, Steven A. Cohen, Wall-street, Hedgefonds, Rendite, Pharmaindustrie, Boersenspekulation","http://www.zeit.de/2013/02/Steven-Cohen-Wall-Street"
"Energiesparen: Mein 2.000-Watt-Leben","2013.2.54737","2013-01-13","Wirtschaft, Energiesparen, Energiesparen, Energie, Energieverbrauch, Nachhaltigkeit, Erneuerbare-energien","http://www.zeit.de/2013/02/Energie-2000-Watt-Gesellschaft"
