"id","qdap_value_ampl","qdap_nword"
"32926","-1.39536","1458"
"32927","-4.37196","1116"
"32928","-7.76396","2051"
"32929","-12.82094","1890"
"32930","-4.97406","676"
"32931","-1.4762","243"
"32932","-4.08186","807"
"32933","0.2482","327"
"32934","-4.59696","1616"
"32935","-2.85976","1025"
"32936","5.78124","4361"
"32937","-1.80114","1150"
"32938","-3.527","706"
"32939","-0.53314","461"
"32940","-2.16374","557"
"32941","-5.94894","2057"
"32942","-0.3332","223"
"32943","-4.14372","1140"
"32944","-5.24198","863"
"32945","-1.6255","1664"
"32946","-0.00690000000000002","326"
"32947","-7.4086","1585"
"32948","1.08562","1216"
"32949","-5.11546","593"
"32950","-2.28022","600"
"32951","-3.79104","552"
"32952","0.96084","1822"
"32953","-4.75748","1089"
"32954","-0.2619","297"
"32955","-0.9203","275"
"32956","0.0666","217"
"32957","-0.1981","242"
"32958","1.64776","5169"
"32959","0.64576","577"
"32960","0.4248","848"
"32961","-11.02976","2599"
"32962","-3.3599","1522"
"32963","-1.74378","2134"
"32964","-2.0139","258"
"32965","-3.38684","1390"
"32966","-1.72954","2265"
"32967","0.1307","122"
"32968","-3.1116","666"
"32969","-0.30192","324"
"32970","-5.079","1435"
"32971","-1.54386","449"
"32972","2.4037","1228"
"32973","-6.51038","1187"
"32974","-0.00270000000000002","152"
"32975","-3.36776","278"
"32976","-2.2811","172"
"32977","-0.3645","269"
"32978","-4.45482","2145"
"32979","-0.6013","158"
"32980","-1.73488","854"
"32981","-0.60312","420"
"32982","-2.9884","1532"
"32983","0.004","66"
