"id","Inflation","InflationMutationen"
"54198","0","0"
"54199","0","0"
"54200","0","0"
"54201","0","0"
"54202","0","0"
"54203","0","0"
"54204","0","0"
"54205","0","0"
"54206","0","0"
"54207","0","0"
"54208","0","0"
"54209","0","0"
"54210","0","0"
"54211","0","0"
"54212","0","0"
"54213","0","0"
"54214","0","0"
"54215","1","1"
"54216","0","0"
"54217","0","0"
"54218","0","0"
"54219","0","0"
"54220","0","0"
"54221","0","0"
"54222","0","0"
"54223","0","0"
"54224","0","0"
"54225","0","0"
"54226","0","0"
"54227","0","0"
"54228","1","1"
"54229","0","0"
"54230","0","0"
"54231","0","0"
"54232","0","0"
"54233","0","0"
"54234","0","0"
"54235","0","0"
