"id","qdap_value_ampl","qdap_nword"
"31078","1.1506","589"
"31079","4.23382","1011"
"31080","-1.95514","698"
"31081","1.8786","1497"
"31082","-4.08734","518"
"31083","-1.14368","1401"
"31084","-9.0838","1457"
"31085","-6.37286","1937"
"31086","1.0341","717"
"31087","-6.63242","1064"
"31088","-0.9619","844"
"31089","-1.12256","404"
"31090","0.97426","922"
"31091","1.5842","335"
"31092","-9.30234","955"
"31093","2.72346","1676"
"31094","0.0949","198"
"31095","0.47204","1728"
"31096","-0.39384","223"
"31097","-0.4485","204"
"31098","-1.5184","636"
"31099","-1.7681","234"
"31100","1.6601","1631"
"31101","1.96914","525"
"31102","-8.14816","700"
"31103","-3.46998","1244"
"31104","-8.15296","688"
"31105","-2.489","346"
"31106","-4.95492","899"
"31107","-4.36506","6040"
"31108","-14.59422","1785"
"31109","-7.8347","1501"
"31110","-0.5577","128"
"31111","-14.93788","1933"
"31112","-3.13888","411"
"31113","-2.8145","331"
"31114","-1.1921","432"
"31115","0.39032","886"
"31116","3.92094","1666"
"31117","-2.07608","327"
"31118","-19.97184","2625"
"31119","-1.65176","223"
"31120","-0.4239","436"
"31121","-2.40444","1617"
"31122","2.05144","1279"
"31123","-4.8222","2087"
"31124","0.26254","320"
"31125","-2.36702","449"
"31126","-0.31724","921"
"31127","-0.1889","141"
"31128","1.07404","1507"
"31129","0.588","143"
"31130","-3.73906","1049"
"31131","0.5471","112"
"31132","-8.40464","1091"
"31133","-0.2894","121"
"31134","-2.4978","227"
"31135","-0.3631","129"
"31136","-1.4379","306"
"31137","-7.13302","866"
"31138","-6.02548","435"
