"id","qdap_value_ampl","qdap_nword"
"38822","-4.69494","803"
"38823","0.93562","531"
"38824","-2.97278","630"
"38825","-3.05198","1449"
"38826","0.2564","83"
"38827","-1.77004","1476"
"38828","-3.21404","1108"
"38829","-12.25746","5700"
"38830","-6.01862","1407"
"38831","-2.9236","599"
"38832","-5.91222","1599"
"38833","-1.7086","1595"
"38834","-11.42096","1966"
"38835","-1.8489","1213"
"38836","-6.65598","1360"
"38837","-1.7323","741"
"38838","-3.90606","479"
"38839","1.6125","1119"
"38840","-2.61394","238"
"38841","1.2286","245"
"38842","-0.0476599999999996","1513"
"38843","-1.0359","321"
"38844","-4.58334","453"
"38845","-1.74634","571"
"38846","-6.99726","1732"
"38847","-1.7584","214"
"38848","-5.8188","1088"
"38849","-2.60964","952"
"38850","-0.571","357"
"38851","-1.97024","252"
"38852","-0.2171","209"
"38853","-0.66104","620"
"38854","1.10024","822"
"38855","4.1819","1519"
"38856","1.73802","636"
"38857","-2.43954","1843"
"38858","-1.68678","239"
"38859","1.75288","955"
"38860","3.22576","1267"
"38861","1.23138","1521"
"38862","0","32"
"38863","-6.22904","990"
"38864","-4.05396","597"
"38865","-0.71004","143"
"38866","-0.0485199999999999","552"
"38867","-0.3212","205"
"38868","-0.3155","162"
"38869","0.1137","563"
"38870","0.000500000000000001","243"
"38871","-1.85336","255"
"38872","-0.90756","556"
