"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"40791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
"40813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2007"
