"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"37672",0.0425737870345798,1095,17,32,-3.9632,3.7628,1099,-0.2004,2.641,-3.8835,-1.2425
"37673",0.0375979369649019,956,18,13,-5.0028,0.5669,959,-4.4359,0.453,-2.029,-1.576
"37674",-0.137986734808281,295,11,7,-3.6425,0.028,298,-3.6145,0,-2.7708,-2.7708
"37675",-0.00454609722729288,1080,32,37,-7.7697,3.5933,1082,-4.1764,2.8201,-4.6778,-1.8577
"37676",-0.0249197470357357,443,3,11,-0.7645,0.044,448,-0.7205,0,-0.7645,-0.7645
"37677",-0.033433566855335,955,16,29,-5.2141,1.8014,958,-3.4127,1.5468,-4.5189,-2.9721
"37678",0.000715859983526272,281,0,3,0,0.012,286,0.012,0,0,0
"37679",0.0343299944995156,582,6,23,-1.5016,2.3098,585,0.8082,2.1407,-1.1673,0.9734
"37680",-0.0825104318315661,698,14,18,-4.8022,1.7483,701,-3.0539,1.6312,-4.7782,-3.147
"37681",-0.000769487563974307,360,7,6,-0.7682,0.6514,363,-0.1168,0.494,-0.6144,-0.1204
"37682",0,17,-999,-999,-999,-999,-999,-999,-999,-999,-999
"37683",0,17,-999,-999,-999,-999,-999,-999,-999,-999,-999
"37684",0.0826991342414257,654,10,30,-2.4058,3.1395,657,0.7337,2.5392,-2.3866,0.1526
"37685",0.00194683433666715,305,10,6,-2.6476,1.1819,309,-1.4657,0.9432,-2.099,-1.1558
"37686",-0.0646871746036481,1469,26,66,-5.0504,8.9742,1474,3.9238,5.744,-4.4537,1.2903
"37687",-0.014006535950311,446,14,12,-2.5641,1.6344,450,-0.9297,1.5393,-1.3822,0.1571
"37688",0.0228133910144482,877,29,27,-6.5226,1.5517,880,-4.9709,1.4637,-6.4602,-4.9965
"37689",0.0668642201304457,5010,74,164,-21.7111,13.1075,5016,-8.6036,9.5992,-16.6504,-7.0512
