"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"41053","-2.4949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41054","3.2691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41055","-8.7801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41056","0.3435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41057","-0.1451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41058","-6.6738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41059","-3.6457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41060","-0.549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41061","-2.8048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41062","-3.7761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41063","0.249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41064","3.1139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41065","-1.6812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41066","-1.3464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41067","-9.1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41068","-6.5889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41069","-2.2608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41070","-2.8961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41071","-4.7296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41072","-8.9176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41073","-4.2206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41074","-9.1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41075","-0.1623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41076","0.2193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41077","-1.4696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41078","-6.5303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41079","-0.3644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41080","-7.3936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41081","-0.1135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41082","1.3938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41083","-0.3016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41084","-0.3921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41085","-0.00159999999999977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41086","-0.3071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41087","-1.6933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41088","-3.6104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41089","0.1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41090","-1.0716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41091","-1.202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41092","4.1329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41093","0.1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41094","-4.9772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41095","-1.0763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41096","-7.8415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41097","2.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41098","-1.5287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
