"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"35460",-0.0555069747187166,165,2,3,-0.0096,0.012,169,0.0024,0,0,0
"35461",-0.0847448036081191,788,15,20,-6.3929,0.163,790,-6.2299,0,-5.0285,-5.0285
"35462",-0.035891114559408,556,5,17,-1.3173,2.3743,559,1.057,2.1688,-1.3173,0.8515
"35463",-0.0272337699521468,310,3,14,-1.1079,1.0246,314,-0.0833000000000002,0.7176,-1.1079,-0.3903
"35464",-0.064454529826028,424,12,11,-3.3802,0.2279,428,-3.1523,0.1026,-3.3264,-3.2238
"35465",0.050791383133746,626,19,18,-5.3046,1.3136,629,-3.991,1.1659,-4.9106,-3.7447
"35466",0.00895110965281604,478,17,18,-4.9876,1.3594,481,-3.6282,0.9607,-3.7434,-2.7827
"35467",0.00254558441227157,200,0,12,0,0.048,203,0.048,0,0,0
"35468",-0.0449125444655137,1636,25,32,-6.0163,1.9396,1640,-4.0767,1.7519,-5.9061,-4.1542
"35469",0.00665444713456097,96,0,2,0,0.008,102,0.008,0,0,0
"35470",-0.0495236293367292,1238,21,25,-4.3928,2.1585,1244,-2.2343,1.9288,-3.151,-1.2222
"35471",-0.0723203522063739,1008,36,38,-13.812,3.7398,1009,-10.0722,2.6151,-8.2204,-5.6053
"35472",-0.0312107282495516,769,13,21,-2.746,1.4798,773,-1.2662,1.1723,-2.2764,-1.1041
"35473",-0.0104744587313276,189,3,9,-0.5173,0.3973,192,-0.12,0.3693,-0.5173,-0.148
"35474",0.0180737348834721,652,11,20,-3.0557,2.9095,654,-0.1462,2.1149,-3.0121,-0.8972
"35475",0.0300904281297338,489,12,18,-4.7106,0.7182,492,-3.9924,0.6502,-3.2888,-2.6386
"35476",-0.0470721548896739,470,16,8,-3.7433,1.7821,474,-1.9612,1.7701,-1.647,0.1231
"35477",0.0602529106517613,438,18,12,-5.1453,2.2474,442,-2.8979,2.1475,-4.4401,-2.2926
"35478",-0.0284225361828086,444,7,16,-3.8107,1.3869,447,-2.4238,1.3389,-2.4343,-1.0954
"35479",0.00344000613972989,464,8,12,-1.0789,0.7108,468,-0.3681,0.576,-1.0347,-0.4587
"35480",0.023904899823864,399,6,6,-0.5638,0.4476,403,-0.1162,0.4316,-0.5494,-0.1178
"35481",0.0684003467082267,463,6,21,-1.458,2.5989,467,1.1409,2.3799,-0.7242,1.6557
"35482",0,152,1,0,-0.0048,0,154,-0.0048,0,0,0
"35483",-0.0194322552222081,523,7,15,-1.1081,0.7375,526,-0.3706,0.4104,-1.0889,-0.6785
"35484",-0.00337755751051586,912,24,22,-8.3641,2.2455,916,-6.1186,1.8383,-6.6334,-4.7951
"35485",0.035750370231298,1624,19,65,-4.5993,3.6574,1629,-0.9419,3.4374,-4.5561,-1.1187
"35486",-0.113131785247707,300,7,3,-2.3818,0.6832,305,-1.6986,0.6093,-1.7264,-1.1171
"35487",0.096754534938434,321,2,9,-0.8656,2.0256,325,1.16,1.638,-0.8656,0.7724
"35488",0.0233603907303038,345,7,9,-1.3191,0.9568,349,-0.3623,0.9328,-1.2898,-0.357
"35489",0.00599597288363248,414,1,6,-0.3657,0.9749,418,0.6092,0.8742,-0.3657,0.5085
"35490",0.035297296929183,651,8,25,-2.9952,1.5077,654,-1.4875,0.9625,-2.9904,-2.0279
"35491",0.0436425577456272,541,1,13,-0.2088,2.2257,545,2.0169,2.1882,-0.2088,1.9794
"35492",0.0609772806917739,355,3,17,-1.1245,1.4528,357,0.3283,1.0076,-1.1245,-0.1169
"35493",-0.0680202023742541,261,7,11,-1.6142,0.3372,265,-1.277,0.2038,-1.5537,-1.3499
"35494",-0.0474812507460976,435,20,17,-5.8695,1.2332,442,-4.6363,1.0925,-5.3824,-4.2899
"35495",0.0158528036447566,506,13,24,-3.4127,1.3383,508,-2.0744,1.0734,-3.3935,-2.3201
"35496",0,17,-999,-999,-999,-999,-999,-999,-999,-999,-999
"35497",0.0154096010394755,286,1,8,-0.3503,0.6149,290,0.2646,0.5909,-0.3503,0.2406
"35498",0.0368078127945765,1088,21,30,-7.3255,2.8606,1092,-4.4649,2.688,-6.2031,-3.5151
"35499",0.0320215311087002,330,6,14,-1.1676,0.8772,334,-0.2904,0.6815,-1.1532,-0.4717
"35500",0.036416876974439,112,2,4,-0.0096,0.3942,115,0.3846,0.3822,0,0.3822
"35501",-0.00150624518803347,865,12,22,-2.8011,1.8757,868,-0.9254,1.7189,-2.4188,-0.6999
"35502",-0.0501969287824746,892,20,32,-5.7196,2.0699,895,-3.6497,1.1743,-5.0842,-3.9099
"35503",-0.062187379046524,355,3,8,-1.216,0.032,359,-1.184,0,-1.216,-1.216
