"id","Inflation","InflationMutationen"
"26691","0","0"
"26692","0","0"
"26693","0","0"
"26694","0","0"
"26695","0","0"
"26696","0","0"
"26697","0","0"
"26698","0","0"
"26699","0","0"
"26700","0","0"
"26701","0","0"
"26702","0","0"
"26703","0","0"
"26704","0","0"
"26705","0","0"
"26706","0","0"
"26707","0","0"
"26708","0","0"
"26709","0","0"
"26710","0","0"
"26711","0","0"
"26712","0","0"
"26713","0","0"
"26714","0","0"
"26715","0","0"
"26716","0","0"
"26717","0","0"
"26718","1","1"
"26719","0","0"
"26720","0","0"
"26721","0","0"
"26722","0","0"
"26723","1","1"
"26724","0","0"
"26725","0","0"
"26726","0","0"
"26727","0","0"
