"id","qdap_value_ampl","qdap_nword"
"1","2.08626","523"
"10","-0.1369","222"
"11","-2.00254","767"
"12","-5.5481","532"
"13","-0.39932","530"
"14","-6.63476","2318"
"15","-10.79306","1993"
"16","-1.89246","560"
"17","-3.00408","545"
"18","-18.17084","2036"
"19","-3.09628","308"
"2","0.88802","815"
"20","-1.048","179"
"21","-5.35696","1161"
"22","-2.72152","1792"
"23","-1.69086","798"
"24","-0.75328","1713"
"25","0.7195","304"
"26","2.08626","523"
"27","0.88802","815"
"28","-0.72938","585"
"29","-0.98638","1748"
"3","-0.72938","585"
"30","-5.24654","1445"
"31","1.7398","923"
"32","-0.77298","613"
"33","-0.748","601"
"34","1.1448","379"
"35","-0.1369","222"
"36","-2.00254","767"
"37","-5.5481","532"
"38","-0.39932","530"
"39","-6.63476","2318"
"4","-0.98638","1748"
"40","-10.79306","1993"
"41","-1.89246","560"
"42","-3.00408","545"
"43","-18.17084","2036"
"44","-3.09628","308"
"45","-1.048","179"
"46","-5.35696","1161"
"47","-2.72152","1792"
"48","-1.69086","798"
"49","-0.75328","1713"
"5","-5.24654","1445"
"50","0.7195","304"
"6","1.7398","923"
"7","-0.77298","613"
"8","-0.748","601"
"9","1.1448","379"
