"id","Inflation","InflationMutationen"
"52204","0","0"
"52205","0","0"
"52206","0","0"
"52207","0","0"
"52208","0","0"
"52209","0","0"
"52210","0","0"
"52211","0","0"
"52212","0","0"
"52213","0","0"
"52214","0","0"
"52215","0","0"
"52216","0","0"
"52217","0","0"
"52218","0","0"
"52219","0","0"
"52220","0","0"
"52221","0","0"
"52222","0","0"
"52223","0","0"
"52224","1","1"
"52225","0","0"
"52226","0","0"
"52227","0","0"
"52228","0","0"
"52229","0","0"
"52230","1","1"
"52231","0","0"
"52232","0","0"
"52233","0","0"
"52234","0","0"
"52235","1","1"
"52236","0","0"
