"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"52981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"52999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
"53016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2011"
