"id","qdap_value_ampl","qdap_nword"
"0263","NaN","977"
"0266","-0.3651","45"
"0267","-1.79652","1006"
"0270","-0.1153","249"
"0272","0.83502","1337"
"0273","-3.8223","1826"
"0279","3.84624","1016"
"0281","-9.11526","1833"
"0282","-7.71334","1408"
"0283","1.4352","1222"
"0287","-0.86286","456"
"0288","-3.9463","616"
"0289","0.5538","702"
"0290","-0.893","523"
"0291","1.8113","712"
"0292","-2.47612","1346"
"0293","1.56492","5251"
"0295","-5.82018","2184"
"0296","-1.1327","357"
"0298","-3.15894","1719"
"0299","-7.24542","1112"
"0300","0.54726","826"
"0301","-2.1602","869"
"0302","1.02854","904"
"0304","-7.70596","1760"
"0307","-5.32046","1212"
"0310","-7.28764","797"
"0311","-7.97646","576"
