"title","number","date","keywords","link"
"Deutschland und Frankreich","1999.45.21823","1899-12-31","Politik","http://www.zeit.de/1999/45/199945.vor50j.1df92.xml"
"","1999.45.21824","1999-11-04","Politik, , Buch, DDR, Galerie, Mauerfall, Ostdeutschland, Stuttgart, Weimar","http://www.zeit.de/1999/45/35490"
"Der Marathonmann","1999.45.21825","1999-11-04","Politik, , Politik, Innenpolitik, Vhb_Zeitgeschichte, Wiedervereinigung, Portrait, Buchtitel, Autobiographie, Helmut Kohl, George W.  Bush, Gerhard Schröder, Bill Clinton, Ronald Reagan, Willy Brandt, Marathon, Newsweek, Volkskammer, Israel, Ungarn, Auschwitz, Berlin, Bonn, Europa, London, Paris, Politik, Innenpolitik, Zeitgeschichte, Wiedervereinigung, Portrait, Buchtitel","http://www.zeit.de/1999/45/199945.kohl_.xml"
"Zerbrechlicher Friede","1999.45.21826","1999-11-04","Politik, , Europäische Union, Medien, Türkei, Berichterstattung, Bravo, Feindschaft, Griechenland, Islam, Journalismus, Reportage, Tageszeitung, Trauma, Vertreibung, Zypern, Ankara, Athen, Istanbul, Südosteuropa","http://www.zeit.de/1999/45/Zerbrechlicher_Friede"
"Dann war Totenstille","1999.45.21827","1999-11-04","Politik, , Kriminalitaet, Versicherungsbetrug, Versicherung, Unfallversicherung, Tötungsdelikt, Selbstverstümmelung, Günter Lamprecht, Allerheiligen, Bayer AG, Krankenhaus, Obduktion, Polizei, Tatort, Bad Reichenhall, Kriminalität, Versicherungsbetrug, Versicherung, Unfallversicherung, Tötungsdelikt","http://www.zeit.de/1999/45/199945.bad_reichenhall_.xml"
"Merle Hilbk","1999.45.21828","1999-11-04","Politik, , Helmut Kohl, Klaus Traube, Barbara Sichtermann, Sozialpolitik, Werner Müller, Christoph Dieckmann, Energiepolitik, Geheimdienst, Jura, Pubertät, Redakteur, Strafrecht, Wirtschaftsminister, Heidelberg, Magdeburg","http://www.zeit.de/1999/45/Merle_Hilbk"
"Angst vor Europa","1999.45.21829","1999-11-04","Politik, , Tony Blair, Europa, Margaret Thatcher, Edward Heath, Großbritannien, John Major, Rupert Murdoch, Allianz, Chris Patten, Euro, Kenneth Clarke, Michael Heseltine, William Hague, Währungsunion, Frankreich, Berlin, Paris","http://www.zeit.de/1999/45/Angst_vor_Europa"
"Augsburger Religionsfrieden","1999.45.21830","1999-10-28","Politik, , Religion, Konvertiten, Glauben, Buchtitel, Katholische Kirche, Beziehung, Vatikan, Augsburg, Rom, Religion, Konvertiten, Glauben","http://www.zeit.de/1999/45/199945.rechtfertigung_.xml"
"Freudentänze in Ruinen","1999.45.21831","1999-10-28","Politik, , UN, UNHCR, Vereinte Nationen, Flüchtling, Indonesien, Internationaler Währungsfonds, Soldat, Weltbank, Portugal","http://www.zeit.de/1999/45/199945.osttimor_.xml"
"Abgang des Integrators","1999.45.21832","1999-11-04","Politik, , Lionel Jospin, Dominique Strauss-Kahn, Martine Aubry, Oskar Lafontaine, Finanzen, Christian Sautter, Krankenversicherung, Opposition, Schiedsrichter, Skandal, Verlust, Wirtschaftswachstum, Europa","http://www.zeit.de/1999/45/Abgang_des_Integrators"
