"id","qdap_value_ampl","qdap_nword"
"53522","4.57936","1031"
"53523","-0.73862","800"
"53524","0.79864","538"
"53525","1.11682","860"
"53526","1.06574","721"
"53527","-3.37508","785"
"53528","-3.34934","2882"
"53529","-8.95662","739"
"53530","-2.13232","544"
"53531","-1.5084","438"
"53532","-8.3531","2513"
"53533","-4.22602","1168"
"53534","-1.60278","1374"
"53535","-2.3094","1342"
"53536","1.18996","490"
"53537","-0.8701","498"
"53538","4.2361","1137"
"53539","-1.222","1343"
"53540","0.05348","2079"
"53541","-5.0485","1091"
"53542","-8.93048","1344"
"53543","0.5833","316"
"53544","-1.6561","863"
"53545","-7.95334","869"
"53546","-0.0922799999999999","2289"
"53547","-1.95424","582"
"53548","0.6361","355"
"53549","0.3776","1689"
"53550","0.87616","704"
"53551","2.01704","1730"
"53552","-9.23228","678"
"53553","-0.31592","1468"
"53554","-12.21804","1157"
"53555","-13.50086","2196"
"53556","-5.30216","368"
"53557","1.302","202"
