"id","qdap_value_ampl","qdap_nword"
"46909","-3.67984","366"
"46910","0.6632","21"
"46911","-0.0048","20"
"46912","0","4"
"46913","-0.3524","27"
"46914","0.1758","28"
"46915","-3.25496","731"
"46916","-0.47062","123"
"46917","0.3607","14"
"46918","-0.6785","34"
"46919","0","10"
"46920","-1.5408","56"
"46921","-1.3676","336"
"46922","0","6"
"46923","0.016","172"
"46924","0.0927","135"
"46925","0.2398","28"
"46926","-0.6552","60"
"46927","-2.05218","2137"
"46928","2.24574","2005"
"46929","-2.1729","339"
"46930","0","4"
"46931","-1.7952","686"
"46932","-2.37038","302"
"46933","-0.3621","33"
"46934","0","6"
"46935","-1.01134","335"
"46936","-0.4834","43"
"46937","-0.0056","137"
"46938","0.59904","315"
"46939","0.012","80"
"46940","0","4"
"46941","0","7"
"46942","-3.5665","1160"
"46943","-1.2035","25"
"46944","0.3517","80"
"46945","-0.7613","34"
"46946","-0.962","330"
"46947","1.8499","766"
"46948","0.004","40"
"46949","0.004","9"
"46950","0","4"
"46951","3.37856","394"
"46952","0.01196","244"
"46953","-1.0002","54"
"46954","0","7"
"46955","0","6"
"46956","-0.8823","35"
"46957","0","4"
"46958","0.0713","85"
"46959","-0.00541999999999986","654"
"46960","1.33944","800"
"46961","-2.80152","343"
"46962","-3.7606","317"
"46963","-8.32798","1423"
"46964","-2.7595","400"
"46965","0","4"
"46966","0","31"
"46967","-11.17274","2182"
"46968","-3.03526","1040"
"46969","-12.3875","1963"
"46970","-7.23666","1394"
"46971","-7.90382","1339"
"46972","-2.2244","271"
"46973","-2.4279","480"
"46974","-3.16462","812"
"46975","-3.8465","805"
"46976","-0.1318","38"
"46977","1.1888","261"
"46978","0","9"
"46979","-0.5662","84"
"46980","-11.77954","1658"
"46981","-2.617","758"
"46982","5.67844","946"
"46983","-0.83104","754"
"46984","3.35964","1375"
"46985","0.7964","211"
"46986","0","6"
"46987","0","6"
"46988","-1.4839","58"
"46989","-0.85","339"
"46990","-0.3199","135"
"46991","-5.38146","884"
"46992","0","6"
"46993","0.3694","22"
"46994","-10.02848","1636"
"46995","0","6"
"46996","-1.93032","377"
"46997","-1.1275","206"
"46998","-3.08036","950"
"46999","-4.10098","1252"
"47000","-0.8983","79"
"47001","0.008","31"
"47002","-7.0211","825"
"47003","1.53474","1255"
"47004","-0.45168","2448"
"47005","-0.537480000000001","1969"
"47006","1.2725","269"
"47007","-6.89594","1135"
"47008","-2.80508","535"
"47009","-1.5236","436"
"47010","-2.00634","1556"
"47011","-6.97174","954"
"47012","-3.7328","323"
"47013","-3.31502","1015"
"47014","-1.03728","1163"
"47015","-2.08976","1309"
"47016","0.96038","1745"
"47017","0.4198","1021"
"47018","-4.74822","778"
"47019","-3.95228","1368"
