"id","qdap_value_ampl","qdap_nword"
"49454","-0.19434","831"
"49455","-1.2597","644"
"49456","-3.46372","1215"
"49457","-5.4247","1491"
"49458","-0.0123999999999999","490"
"49459","-4.7265","1792"
"49460","-1.30138","1162"
"49461","-6.05388","583"
"49462","-6.92854","551"
"49463","-8.04644","2078"
"49464","-4.32494","3358"
"49465","-3.11072","920"
"49466","-2.8848","289"
"49467","-3.09088","1958"
"49468","1.38078","1455"
"49469","-2.04268","721"
"49470","-5.60308","1113"
"49471","-2.52042","245"
"49472","-2.8855","285"
"49473","-2.31492","402"
"49474","-3.5528","795"
"49475","-5.66608","1250"
"49476","-0.2327","202"
"49477","-2.91068","1334"
