"id","qdap_value_ampl","qdap_nword"
"25071","-8.26824","1264"
"25072","-3.25586","722"
"25073","-0.96552","268"
"25074","0.1348","218"
"25075","-12.70122","1934"
"25076","-3.62264","1019"
"25077","-9.40908","1102"
"25078","2.75172","1027"
"25079","0.51578","1046"
"25080","-0.50952","267"
"25081","-8.01808","1578"
"25082","0.90294","189"
"25083","-10.77726","2180"
"25084","1.17272","507"
"25085","3.3625","1126"
"25086","3.04996","2064"
"25087","-3.71066","496"
"25088","0.527","187"
"25089","-3.0236","560"
"25090","-1.1843","356"
"25091","-2.4875","520"
"25092","0.14414","511"
"25093","-12.86328","4226"
"25094","1.39332","1149"
"25095","-0.2126","146"
"25096","-2.3006","1327"
"25097","-5.62228","1731"
"25098","0.16798","862"
"25099","-1.8794","1459"
"25100","-0.1925","144"
"25101","-1.53026","217"
"25102","-5.53228","1001"
"25103","0.3822","190"
"25104","-4.1215","729"
"25105","0.28194","1114"
"25106","-6.03398","1829"
"25107","0.9227","106"
"25108","-1.37154","591"
"25109","0.5541","368"
"25110","0.4045","155"
"25111","1.3445","372"
"25112","-5.92162","492"
"25113","-1.47316","471"
"25114","-2.7676","452"
"25115","-0.3909","77"
"25116","-0.20084","233"
"25117","-0.3634","108"
"25118","-1.19238","1326"
"25119","-3.87298","616"
"25120","0.77476","100"
"25121","0.65008","709"
