"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"32984",-0.0643382074987707,1343,20,39,-2.6576,4.7419,1346,2.0843,4.1011,-1.9077,2.1934
"32985",-0.00370891266849245,663,11,33,-2.5804,1.8598,666,-0.7206,1.5131,-2.512,-0.9989
"32986",-0.0450962261767503,754,17,22,-5.3611,1.8449,758,-3.5162,1.2277,-4.2675,-3.0398
"32987",0.000275213184492981,357,9,9,-3.3626,0.5754,364,-2.7872,0.2243,-2.8167,-2.5924
"32988",0.0102110697748055,518,9,12,-1.3045,2.0382,522,0.7337,2.0102,-1.0717,0.9385
"32989",-0.0241769017999652,1395,3,0,-0.9078,0,1397,-0.9078,0,-0.903,-0.903
"32990",-0.0456629303560077,8876,118,273,-33.5232,11.4807,8907,-22.0425,7.0769,-21.9365,-14.8596
"32991",-0.0698181432670026,1323,41,35,-12.1924,3.9075,1326,-8.2849,2.8568,-9.8869,-7.0301
"32992",0.0415146138624325,926,10,27,-1.8192,3.9657,932,2.1465,2.3028,-1.7833,0.5195
"32993",0.00233029749091857,419,9,9,-1.6107,2.4442,421,0.8335,1.742,-1.5463,0.1957
"32994",-0.0670256150632021,1815,35,53,-10.6244,2.9089,1821,-7.7155,2.2696,-8.5811,-6.3115
"32995",-0.0364176263160232,231,4,10,-1.6765,0.6706,235,-1.0059,0.2346,-1.6264,-1.3918
"32996",-0.0648681512861439,312,8,11,-1.8551,0.425,316,-1.4301,0.2198,-1.7981,-1.5783
"32997",-0.00898782308767933,166,2,3,-0.3551,0.2393,171,-0.1158,0.2313,-0.3503,-0.119
"32998",-0.0202155754685694,826,11,33,-3.3899,1.2432,832,-2.1467,0.9731,-3.3851,-2.412
"32999",0.0158486171846842,945,9,21,-2.6325,1.2573,948,-1.3752,1.1893,-2.611,-1.4217
"33000",-0.00526094605814168,1357,2,1,-0.2026,0.004,1360,-0.1986,0,-0.1978,-0.1978
"33001",-0.0186707621626963,303,6,6,-1.1986,0.476,308,-0.7226,0.464,-1.1145,-0.6505
"33002",0.0282771420735618,343,11,11,-2.1318,1.103,347,-1.0288,1.0035,-2.103,-1.0995
"33003",0,32,2,0,-0.7302,0,35,-0.7302,0,-0.3651,-0.3651
"33004",0.0117141959846221,1512,31,50,-6.8205,3.1048,1517,-3.7157,2.9488,-5.4351,-2.4863
"33005",0.0335058310968224,446,9,13,-1.7169,0.9585,448,-0.7584,0.8396,-1.6732,-0.8336
"33006",0.0244950461192112,858,10,26,-1.9862,1.1058,862,-0.8804,0.8541,-1.5021,-0.648
"33007",-0.0341653590083342,689,22,15,-6.2957,0.8453,693,-5.4504,0.7184,-5.1446,-4.4262
"33008",0.0497443486081243,1648,37,43,-9.6679,4.4107,1654,-5.2572,2.7343,-7.2386,-4.5043
"33009",-0.0190832349935724,211,8,10,-1.9635,1.1283,213,-0.8352,1.1043,-1.5462,-0.4419
"33010",0.00680180069934596,621,7,9,-2.0201,1.4008,625,-0.6193,1.3768,-1.4733,-0.0965
"33011",-0.0399872380291802,692,10,26,-2.2711,0.2637,698,-2.0074,0,-1.3125,-1.3125
"33012",0.0243508486796174,261,4,6,-0.3891,0.7737,265,0.3846,0.6717,-0.3328,0.3389
"33013",-0.0106384263846694,1380,27,68,-7.9832,4.5644,1384,-3.4188,3.8846,-7.3529,-3.4683
"33014",0.0287457914539814,304,8,14,-2.7572,1.5805,308,-1.1767,1.4355,-2.7476,-1.3121
"33015",-0.0258698581553052,205,7,6,-2.4621,0.6294,209,-1.8327,0.6134,-0.7516,-0.1382
"33016",-0.142102995846574,861,25,35,-7.4302,1.4158,863,-6.0144,0.921,-5.1047,-4.1837
"33017",-0.132063212584832,406,11,15,-5.44,0.8858,410,-4.5542,0.8338,-4.3679,-3.5341
"33018",0.02985293875347,293,3,4,-0.6825,0.3194,299,-0.3631,0.2318,-0.6316,-0.3998
"33019",0.0151198851060395,605,15,21,-6.3007,1.469,609,-4.8317,1.401,-4.8168,-3.4158
"33020",-0.0965424599408393,1505,30,51,-12.5763,6.203,1509,-6.3733,5.0501,-8.4952,-3.4451
"33021",-0.0122478216763287,1558,33,48,-8.9785,4.2113,1564,-4.7672,3.2103,-8.712,-5.5017
"33022",-0.0652577431864863,939,19,25,-3.9064,2.5182,942,-1.3882,2.3576,-3.6993,-1.3417
"33023",-0.0603541245570935,997,32,29,-12.0316,0.116,1001,-11.9156,0,-8.9882,-8.9882
"33024",0.0261635309209246,1399,32,35,-8.2216,1.7609,1403,-6.4607,1.139,-6.6532,-5.5142
"33025",-0.0693272257271499,5647,115,133,-24.3087,13.7148,5657,-10.5939,9.0877,-18.081,-8.9933
"33026",-0.0817450591593749,264,6,17,-1.6824,1.0612,268,-0.6212,0.9311,-1.5871,-0.656
"33027",0.0815518628174506,1076,44,26,-8.6525,2.1951,1080,-6.4574,2.1151,-6.391,-4.2759
"33028",-0.00119823076746992,1506,36,62,-9.5918,4.7618,1513,-4.83,4.0334,-8.7953,-4.7619
"33029",-0.0542509943466191,258,6,9,-1.8638,1.1716,263,-0.6922,1.0608,-1.8393,-0.7785
"33030",-0.00824204110979439,1498,40,39,-15.2196,3.0358,1502,-12.1838,2.8293,-11.407,-8.5777
"33031",0.0239316408909128,1237,17,48,-4.4533,3.8252,1241,-0.628099999999999,3.2218,-4.4245,-1.2027
"33032",-0.0334420910885644,1192,8,33,-1.5428,3.0383,1196,1.4955,1.6375,-1.3023,0.3352
"33033",0.036584525201299,1741,22,55,-5.0505,5.5803,1746,0.5298,4.3354,-4.862,-0.5266
"33034",-0.0378007489476672,219,8,6,-1.9037,1.0073,224,-0.8964,0.9953,-1.8941,-0.8988
"33035",0.0205089502665718,463,7,10,-1.2662,1.1264,467,-0.1398,1.0984,-1.2518,-0.1534
"33036",-0.00275312699975825,1474,37,70,-11.1601,5.0388,1478,-6.1213,3.3544,-8.4396,-5.0852
"33037",0.00152363887120146,244,4,5,-0.5818,0.3982,249,-0.1836,0.3822,-0.5078,-0.1256
