"title","number","date","keywords","link"
"Politiker: Das kann ich auch","2014.16.57141","2014-04-10","Politik, Politiker, Frank Walter Steinmeier, Gerhard Schröder, Peer Steinbrück, SPD, Torsten Albig, CDU, Thomas de Maizière, Hans-Peter Friedrich, Aufsteiger, Bundestag, Friedbert Pflüger, Matthias Machnig, Richard Freiherr von Weizsäcker, Karriere, Berlin, Thüringen","http://www.zeit.de/2014/16/machnig-mitarbeiter-spitzenpolitiker"
"Die Grünen: Eine welke Partei","2014.16.57142","2014-04-11","Politik, Die Grünen, Jürgen Trittin, Grüne, Joschka Fischer, Katrin Göring-Eckardt, Anton Hofreiter, Tarek al-Wazir","http://www.zeit.de/2014/16/gruene-krise-partei"
"Schweiz: Wer rettet den Kantönligeist ?","2014.16.57143","2014-04-10","Politik, Schweiz, Schweiz, Christoph Blocher, Doris Leuthard, Föderalismus, Bern, St. Gallen, Zürich","http://www.zeit.de/2014/16/schweiz-foederalismus-kantoenligeist"
"Donnerstalk: Alles, irgendwie oder so","2014.16.57144","2014-04-10","Politik, Donnerstalk, Österreich, Diplomatie, Geschichte","http://www.zeit.de/2014/16/donnerstalk-weltkrisen"
"Nahost-Friedensprozess: Augenöffner","2014.16.57145","2014-04-12","Politik, Zeitgeist, John Kerry, Frieden, Nahost, Palästinenser, Prozess, Westjordanland","http://www.zeit.de/2014/16/zeitgeist-friedensprozess-nahost"
"Vorratsdatenspeicherung: Lex Snowden","2014.16.57146","2014-04-10","Politik, Vorratsdatenspeicherung, Edward Snowden, EuGH, Europäischer Gerichtshof, GCHQ, Geheimdienst, Überwachung","http://www.zeit.de/2014/16/vorratsdatenspeicherung-datenschutz-nsa"
"Jörg L.: Kaufen Sie gleich vier","2014.16.57147","2014-04-10","Politik, Jörg L., Korruption, Betrug, Jura, Richter, Waffenbesitz","http://www.zeit.de/2014/16/richter-joerg-l-korruption"
"Anja Niedringhaus: Größer als das Leben","2014.16.57148","2014-04-10","Politik, Anja Niedringhaus, Afghanistan, Taliban, Irak","http://www.zeit.de/2014/16/nachruf-niedringshaus"
"Handelsabkommen: Ein Herz für Kanada","2014.16.57149","2014-04-10","Politik, Handelsabkommen, Kanada, EU-Kommission, Freihandelsabkommen","http://www.zeit.de/2014/16/kanada-bruessel-handelsabkommen"
"NSA-Ausschuss: Schreddern verboten","2014.16.57150","2014-04-10","Politik, NSA-Ausschuss, Geheimdienst, Innenministerium, Untersuchungsausschuss","http://www.zeit.de/2014/16/nsa-ausschuss-unterlagen"
