"id","qdap_value_ampl","qdap_nword"
"32529","-3.6233","689"
"32530","-2.76988","719"
"32531","-5.65984","1034"
"32532","0.87628","1356"
"32533","-2.5914","273"
"32534","-0.9245","1028"
"32535","-5.5092","281"
"32536","-1.63182","2061"
"32537","-6.6301","1049"
"32538","-2.57586","475"
"32539","-4.72896","1371"
"32540","-1.88016","1711"
"32541","-0.6839","498"
"32542","4.1757","1098"
"32543","-0.74944","441"
"32544","-6.7403","581"
"32545","-8.28076","1016"
"32546","-6.54794","654"
"32547","-2.4762","143"
"32548","-0.52174","719"
"32549","-0.90444","332"
"32550","0.0810999999999999","684"
"32551","0.40914","385"
"32552","-7.53518","1574"
"32553","-7.08484","1341"
"32554","-6.57648","1812"
"32555","4.1837","1095"
"32556","0.0917600000000005","957"
"32557","0.35256","1244"
"32558","-1.18634","626"
"32559","-2.8263","283"
"32560","-4.53664","647"
"32561","-12.99194","5562"
"32562","-2.43998","509"
"32563","-2.38172","344"
"32564","-2.53108","512"
"32565","-11.8939","1017"
"32566","1.1095","373"
"32567","-0.889","115"
"32568","-0.80818","890"
"32569","-0.6056","211"
"32570","-9.01434","1448"
"32571","-6.25804","1617"
"32572","-2.00522","1203"
"32573","0","84"
"32574","0.3513","146"
"32575","-6.54032","724"
"32576","-0.1305","173"
"32577","0.80096","1652"
"32578","-0.9211","152"
"32579","-6.31322","1386"
"32580","-7.71338","1707"
"32581","-0.53258","158"
"32582","-0.25138","201"
"32583","-0.39432","376"
"32584","-2.29774","1004"
