"title","number","date","keywords","link"
"Euro-Krise: Wer den Griechen hilft","2011.20.52003","2011-05-15","Politik, Euro-Krise, Euro, Finanzkrise, Griechenland, Staatsverschuldung, Europäische Union, Europäische Zentralbank, Euro, Hoffnung, Internationaler Währungsfonds, Kohle, Sozialstaat, Euro-Krise, Griechenland, Europa, Athen","http://www.zeit.de/2011/20/P-Zeitgeist"
"Pakistan: Der Sieg wird unser sein","2011.20.52004","2011-05-15","Politik, Pakistan, Al-qaida, Pakistan, Terrorismus, Islamismus, Osama bin Laden, Pakistan, USA, Anschlag, Geiselnahme, Journalistenschule, Kulturhauptstadt, Moschee, Revolution, Taliban, Afghanistan, Libyen, Syrien, Tunesien, Ägypten, Islamabad, Kairo","http://www.zeit.de/2011/20/Pakistan-Islamistenszene"
"Hans-Dietrich Genscher: Es war schwierig, ein normales Leben zu führen","2011.20.52005","2011-05-14","Politik, Hans-Dietrich Genscher, Deutsche_Politiker, Fdp, Parteien, Aussenpolitik, Guido Westerwelle, Hans-Dietrich Genscher, Michail Gorbatschow, Henry Kissinger, Jürgen Möllemann, Andrej Gromyko, FDP, Bundesregierung, Eduard Schewardnadse, Hosni Mubarak, Außenminister, Außenpolitik, Herzinfarkt, Jugoslawien, Kroatien, Sowjetunion, München, Prag, Helsinki","http://www.zeit.de/2011/20/Hans-Dietrich-Genscher"
"Syrien: Ich fühle mich umzingelt","2011.20.52006","2011-05-12","Politik, Syrien, Syrien, Revolution, Protest, Syrien, Fernsehen, Folter, Propaganda, Protest, Provider, Skype, Strom, Libanon, Daraa, Homs","http://www.zeit.de/2011/20/Syrisches-Tagebuch"
"Flüchtlinge: Auf dem Wasser verdurstet","2011.20.52007","2011-05-12","Politik, Flüchtlinge, Fluechtling, Libyen, Bootsfluechtling, Guido Westerwelle, Bundesregierung, Wasser, CSU, Hans-Peter Friedrich, UN-Sicherheitsrat, UNHCR, Libyen, Bootsflüchtling, Europarat, Flugzeugträger, Italien, Malta, Militärhubschrauber, Muammar al-Gaddafi, Resolution, Schiff, Eritrea, Europa, Griechenland, Tunesien, Türkei, Berlin, Lampedusa, Mittelmeer","http://www.zeit.de/2011/20/Libyen-Fluechtlinge"
"Salafisten: Feuer für den Propheten","2011.20.52008","2011-05-11","Politik, Salafisten, Aegypten, Mubarak-hosni, Regierung, Regierungswechsel, Revolution, Hosni Mubarak, Facebook, Islam, Islamismus, Muslimbruderschaft, Twitter, Ägypten, Katar, Salafisten, Saudi Arabien, Gaza, Kairo, Nil","http://www.zeit.de/2011/20/Aegypten-Unruhen"
"Deutschnationalismus: Gespensterstunde","2011.20.52009","2011-05-12","Politik, Deutschnationalismus, Oesterreich, Politiker, Rechtsextremismus, Nationalsozialismus, Nationalismus, Heinz-Christian Strache, Jörg Haider, Jahrestag, Österreich, Wien","http://www.zeit.de/2011/20/A-Gespensterstunde"
"Italien: Warum versinkt Neapel im Müll?","2011.20.52010","2011-05-18","Politik, Italien, Italien, Muell, Organisierte_kriminalitaet, Finanzministerium, Benetton, Brand, Camorra, Entsorgung, Gestank, Müll, Italien, Neapel, Bologna, Genua, Mailand, Rom","http://www.zeit.de/2011/20/Italien-Saviano"
"Libyen-Einsatz: Mit gebremster Macht","2011.20.52011","2011-05-14","Politik, Libyen-Einsatz, Militaeraktion, Militaerhilfe, Nato, Libyen, Intervention, Saddam Hussein, Bill Clinton, Nato, Irak, Libyen, Afghanistan, Allianz, Geheimagent, Golfkrieg, Intervention, Konflikt, Nordafrika, Nordallianz, Sierra Leone, UCK, USA, Weltbank, Bosnien und Herzegowina, Elfenbeinküste, Afrika, Balkan, Brüssel, Paris, Washington D.C","http://www.zeit.de/2011/20/P-Libyen-Intervention"
"Angela Merkel: Ausbüxen gibt’s nicht mehr","2011.20.52012","2011-05-13","Politik, Angela Merkel, Merkel-angela, Bundeskanzler, Deutsche_Politiker, Energiepolitik, Energie, Angela Merkel, CDU, Grüne, CSU, Helmut Kohl, Japan, Atomenergie, Energie, Herbst, Kanzleramt, Kernenergie, Kernkraftwerk, Strom, Tsunami, Umweltminister, Volksparteien, Wahlkampf, Windenergie, Fukushima, Berlin, Brüssel, Gorleben, Mecklenburg-Vorpommern, Rheinland-Pfalz","http://www.zeit.de/2011/20/Energiewende-Interview-Merkel"
"Politik und Lyrik Nr. 10: Inkarnation","2011.20.52013","2011-05-13","Politik, Politik und Lyrik Nr. 10, Politik, Lyrik, Osama bin Laden, Buch, Fleisch, Gedicht, Katastrophe, Liebe, Schlaf, Vogel","http://www.zeit.de/2011/20/P-Gedicht-Rost"
"Parteienlandschaft: Es grünt im Klub","2011.20.52014","2011-05-12","Politik, Parteienlandschaft, Baden-wuerttemberg, Gruene, Partei, Grüne, SPD, Winfried Kretschmann, CDU, Erwin Teufel, Koalitionsverhandlung, Landesregierung, Ministerpräsident, Parteiprogramm, Volksparteien, Ökologie, Baden-Württemberg, Fukushima, Stuttgart","http://www.zeit.de/2011/20/01-Baden-Wuerttemberg-Gruene"
"Donnerstalk: Gift im Parlament","2011.20.52015","2011-05-12","Politik, Donnerstalk, Oesterreich, Parlament, Grüne, Alfred Dorfer, Botox, Forschung, Gehirn, Intelligenz, Menschenversuch, Skandal, USA","http://www.zeit.de/2011/20/A-Donnerstalk"
"Österreich: Die Zertrennlichen","2011.20.52016","2011-05-12","Politik, Österreich, Oesterreich, Politiker, Hans-Peter Martin, Ernst Strasser, Brüssel, Wien","http://www.zeit.de/2011/20/A-Ehrenhauser"
