"id","qdap_value_ampl","qdap_nword"
"37003","-4.05686","1426"
"37004","0","8"
"37005","0.5641","253"
"37006","-4.15774","485"
"37007","1.7801","702"
"37008","-3.47512","438"
"37009","-0.15722","504"
"37010","-3.2015","388"
"37011","1.1935","530"
"37012","-2.03474","461"
"37013","-8.37772","1516"
"37014","-0.63938","628"
"37015","0.1201","64"
"37016","1.74716","2143"
"37017","-0.82106","1419"
"37018","-0.0476","60"
"37019","-5.05732","758"
"37020","1.4707","390"
"37021","-0.7853","212"
"37022","-2.3719","521"
"37023","-0.72474","403"
"37024","-2.1113","962"
"37025","-2.77264","1322"
"37026","-2.7549","1222"
"37027","-3.54546","899"
"37028","2.74488","1515"
"37029","-7.53898","1405"
"37030","3.2682","1087"
"37031","1.95704","293"
"37032","-0.23236","418"
"37033","-0.1739","89"
"37034","5.6894","2097"
"37035","0.2454","246"
"37036","0.2119","124"
"37037","-2.39016","439"
"37038","3.8048","5328"
"37039","3.94792","1585"
"37040","0.0596","33"
"37041","-2.52862","690"
"37042","-0.53674","243"
"37043","-0.17864","331"
"37044","-2.94716","1161"
"37045","-5.5311","877"
"37046","-7.59984","972"
"37047","0.5597","1336"
"37048","-6.1856","1352"
"37049","1.42748","1212"
"37050","7.5055","1010"
"37051","1.2879","305"
"37052","0.1183","164"
"37053","-3.08524","939"
"37054","-1.6794","294"
"37055","-0.33358","920"
"37056","1.1135","214"
"37057","-2.6779","273"
"37058","-0.4268","771"
"37059","2.77806","1348"
"37060","-2.09716","128"
"37061","3.40416","330"
"37062","-1.3571","132"
"37063","1.5485","856"
"37064","0.0705","142"
"37065","-2.74984","1887"
