"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"50985","0.3645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50986","1.1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50987","2.6592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50988","-0.8085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50989","-0.6972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50990","-5.7538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50991","-4.5342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50992","-1.5784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50993","0.0429999999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50994","-4.9111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50995","2.1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50996","-2.8567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50997","-2.4644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50998","-5.1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50999","-3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51000","-3.4744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51001","-1.3993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51002","-3.1098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51003","4.2417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51004","-0.8615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51005","-9.6469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51006","-3.7854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51007","-0.5129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51008","-2.6408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
