"id","value","nword"
"58066",0.0166346851335045,491
"58067",0.022916455524093,1027
"58068",0.0108138313349571,2044
"58069",-0.0451880807378254,2291
"58070",0.00568491577949597,531
"58071",0.00749680481766912,485
"58072",0.0407359244707133,765
"58073",-0.0120090741209105,1917
"58074",0.0245951214674781,1452
"58075",0.15536729629094,259
"58076",-0.069783263553523,798
"58077",0.0325488690941843,812
"58078",0.00074564371920144,259
"58079",-0.05416,625
"58080",-0.0289833125678796,378
"58081",-0.135829183610956,573
"58082",-0.000309838667696593,240
"58083",-0.0680473909578727,507
"58084",-0.0533363819550254,1528
"58085",0.0536491892917415,2101
"58086",0.0643638413632401,773
"58087",-0.102023522271543,786
"58088",-0.00940443397437498,1184
"58089",-0.0319778580668258,2140
"58090",0.0127135232730623,1497
"58091",-0.0967981222637061,553
"58092",0.0298029957927975,541
"58093",0.0333893439513396,1162
"58094",0.0144949786018904,1285
"58095",-0.0544007738614196,610
"58096",-0.0487929576719171,1328
"58097",-0.0199479422819525,623
"58098",-0.0261547212507171,2247
"58099",0.049271957214569,1042
"58100",0.0234266701372631,1172
"58101",0.0181247801640643,1843
"58102",0.0613831402606358,327
"58103",-0.0152274112846295,2866
"58104",-0.0262590543544588,1211
"58105",0.0192384722697079,1781
"58106",0.131271165704097,1280
"58107",0.00540867026360704,1077
"58108",-0.0985272192548526,1578
"58109",0.0380978180225601,1573
