"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext","issue","year"
"312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
"357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","2003"
