"title","number","date","keywords","link"
"Auf dem Müllberg","2002.20.27575","2002-05-08","Politik, , Gerhard Schröder, Harald Schartau, SPD, FDP, Grüne, Matthias Machnig, IG Metall, Wolfgang Clement, Bundestagswahl, Ehrenbürger, Essen, Forsa, Gelsenkirchen, Infratest, Landtagswahl, Nordrhein-Westfalen, Düsseldorf, Allensbach, Berlin, Köln, Rhein, Ruhr, Wuppertal","http://www.zeit.de/2002/20/Auf_dem_Muellberg"
"Endlich frei","2002.20.27576","2002-05-08","Politik, , Aung San Suu Kyi, Aung San Suu Kyi, Armut, Demokratie, Folter, Friedensnobelpreis, Gefängnis, Glück, Heimat, Parlamentswahl, Student, Birma, England, Hoffnung, Oxford","http://www.zeit.de/2002/20/Endlich_frei"
"Das Attentat von Hilversum","2002.20.27577","2002-05-08","Politik, , Pim Fortuyn, Attentat, Computerspiel, Jean-Marie Le Pen, Asyl, Klima, Wim Kok, Niederlande, Norwegen, Portugal, Europa","http://www.zeit.de/2002/20/Das_Attentat_von_Hilversum"
"Friede der Hinterbank","2002.20.27578","2002-05-08","Politik, , Grüne, Joschka Fischer, Atomausstieg, Außenpolitik, Einwanderung, Energie, Frieden, Herbst, Opposition, Selbstbewusstsein, Staatsbürgerschaft, Wahlkampf, Wunder, Ökosteuer, Übernahme, Wiesbaden","http://www.zeit.de/2002/20/Friede_der_Hinterbank"
"Verhandeln, vergessen, vertragen","2002.20.27579","2002-05-08","Politik, , Ariel Scharon, Jassir Arafat, Hamas, Israel, Vereinte Nationen, Algerien, USA, Frankreich, Palästinenser, Rhetorik, Terrorismus, Jordanien, Libanon, Polen, Syrien, Südafrika, Washington D.C., Haifa, Jerusalem","http://www.zeit.de/2002/20/Verhandeln_vergessen_vertragen"
"Mit achtzehn volljährig - zu früh?","2002.20.27580","2002-05-08","Politik, , Nomos, Otto Schily, Alter, Debatte, Eltern, Grundgesetz, Information, Kriminalstatistik, Schule, Erfurt","http://www.zeit.de/2002/20/Mit_achtzehn_volljaehrig_-_zu_frueh_"
"Die Jäger des Schurkenschiffs","2002.20.27581","2002-05-08","Politik, , Marine, Funk, Marine, Schiff, Somalia, Terrorbekämpfung, Verhaftung, Überwachung, Afghanistan, Großbritannien, Spanien, USA, Afrika, Bahrain, Berlin, New York","http://www.zeit.de/2002/20/Die_Jaeger_des_Schurkenschiffs"
"Mutmaßungen über eine Leiche","2002.20.27582","2002-05-08","Politik, , Somalia, Osama bin Laden, Vereinte Nationen, Afghanistan, Mogadischu, Addis Abeba, Afrika, Washington D.C., Äthiopien","http://www.zeit.de/2002/20/Mutmassungen_ueber_eine_Leiche"
"Da brennt es überall","2002.20.27583","2002-05-08","Politik, , Klaus Töpfer, Kofi Annan, UN, WTO, Allianz, Armut, Biodiversität, Deregulierung, Globalisierung, Vereinte Nationen, Doha, Johannesburg, Kenia, USA, Afrika, Europa, Heidelberg","http://www.zeit.de/2002/20/Da_brennt_es_ueberall"
"P O R T R Ä T: Der Zwischentöner","2002.20.27584","2002-05-09","Politik, P O R T R Ä T, Portrait, Biopolitik, Zuwanderung, Globalisierung, Erfurt, Portrait, Biopolitik, Zuwanderung, Globalisierung, Johannes Rau, Robert Steinhäuser, Gustav Heinemann, Richard Freiherr von Weizsäcker, Aufsichtsrat, Bundesrat, Gedenkfeier, Migration, Präsidentschaft, Solingen, USA, Dachau, Duisburg, Erfurt, New York, Washington D.C","http://www.zeit.de/2002/20/200220_rau_xml"
"Getilgt","2002.20.27585","2002-05-08","Politik, , Bill Clinton, George W. Bush, Recht, ABM, USA, Geschichte, Kriegsverbrechen, Opfer, Präsident, Ratifizierung, Republikaner (USA), Vertrag, Völkerrecht, Kyoto","http://www.zeit.de/2002/20/Getilgt"
"Gepflanzt","2002.20.27586","2002-05-08","Politik, , CDU, Grüne, Fest, Hauptstadt, Kommunalpolitik, Oberbürgermeister, Volksparteien, Berlin, Freiburg","http://www.zeit.de/2002/20/Gepflanzt"
