"id","qdap_value_ampl","qdap_nword"
"36698","-4.28878","881"
"36699","0.5597","436"
"36700","-3.463","496"
"36701","-5.15602","876"
"36702","2.48942","1039"
"36703","-0.56168","559"
"36704","-0.4875","365"
"36705","-0.8253","595"
"36706","-1.22652","435"
"36707","-1.5854","404"
"36708","NaN","1263"
"36709","-1.397","385"
"36710","1.70788","430"
"36711","-14.67866","5473"
"36712","-1.08178","666"
"36713","-1.5962","471"
"36714","-7.9055","1845"
"36715","-0.73332","856"
"36716","-6.7995","1046"
"36717","-3.6197","647"
"36718","-3.88696","654"
"36719","1.15064","459"
"36720","-0.27982","30"
"36721","0.3218","1212"
"36722","-0.31748","1073"
"36723","-11.20324","1591"
"36724","-2.65652","820"
"36725","2.49622","908"
"36726","-3.50314","224"
"36727","-1.8324","739"
"36728","-1.04898","445"
"36729","-4.1797","683"
"36730","-8.1106","1814"
"36731","-1.16694","297"
"36732","-2.84312","348"
"36733","-2.83338","1017"
"36734","-1.47186","1675"
"36735","-9.05524","1658"
"36736","-1.20604","302"
"36737","0.91416","381"
"36738","0.21422","650"
"36739","-5.948","1158"
"36740","0.26264","961"
"36741","-1.63434","877"
"36742","-2.2437","284"
"36743","-3.1385","413"
"36744","2.57976","1969"
"36745","-0.57676","644"
"36746","-2.78794","1464"
"36747","-2.04746","699"
"36748","0.32696","1463"
"36749","-3.7582","991"
"36750","-0.112","300"
"36751","3.13038","780"
"36752","0.87412","168"
"36753","-2.67962","1134"
"36754","0.1356","180"
"36755","-16.5102","2261"
"36756","0.4589","173"
"36757","-0.9906","238"
"36758","0.2225","231"
"36759","-13.06712","990"
"36760","-0.91986","136"
"36761","-6.31522","1358"
"36762","-3.54242","764"
