"id","Inflation","InflationMutationen"
"56953","0","0"
"56954","0","0"
"56955","0","0"
"56956","0","0"
"56957","1","1"
"56958","0","0"
"56959","0","0"
"56960","0","0"
"56961","1","1"
"56962","0","0"
"56963","0","0"
"56964","0","0"
"56965","0","0"
"56966","0","0"
"56967","0","0"
"56968","0","0"
"56969","0","0"
"56970","1","1"
"56971","0","0"
"56972","0","0"
"56973","0","0"
"56974","0","0"
"56975","0","0"
"56976","0","0"
"56977","0","0"
"56978","0","0"
"56979","0","0"
"56980","0","0"
"56981","0","0"
"56982","0","0"
"56983","0","0"
"56984","0","0"
"56985","0","0"
"56986","0","0"
"56987","0","0"
"56988","1","1"
