"id","qdap_value_ampl","qdap_nword"
"38873","-8.61132","769"
"38874","-1.321","605"
"38875","4.4504","1603"
"38876","-14.51864","1269"
"38877","-4.18526","1487"
"38878","-4.33726","812"
"38879","3.09544","993"
"38880","-12.45954","1657"
"38881","-8.18424","1993"
"38882","-1.36614","1769"
"38883","-3.2637","654"
"38884","1.7685","639"
"38885","0.012","32"
"38886","-0.0048","15"
"38887","NaN","2043"
"38888","-4.55716","1495"
"38889","-3.95524","856"
"38890","0.2587","459"
"38891","-2.18328","620"
"38892","-2.0968","672"
"38893","-5.31784","574"
"38894","-5.63248","647"
"38895","2.39166","275"
"38896","-0.2094","120"
"38897","-1.3528","409"
"38898","-1.05344","304"
"38899","-0.3176","873"
"38900","-0.20946","1003"
"38901","0.024","132"
"38902","-4.4432","346"
"38903","-2.62952","753"
"38904","1.32726","846"
"38905","1.03882","1576"
"38906","0.8799","251"
"38907","-6.77438","1383"
"38908","3.20336","2090"
"38909","3.69534","1696"
"38910","0.1335","508"
"38911","-5.05082","475"
"38912","-0.5777","278"
"38913","-1.067","489"
"38914","-3.10718","540"
"38915","-1.27162","301"
"38916","0.4361","173"
"38917","0.63312","251"
"38918","0.83316","842"
"38919","-1.6299","1418"
"38920","-3.1032","338"
