"id","Inflation","InflationMutationen"
"53404","0","0"
"53405","0","0"
"53406","0","0"
"53407","0","0"
"53408","0","0"
"53409","0","0"
"53410","0","0"
"53411","0","0"
"53412","0","0"
"53413","0","0"
"53414","0","0"
"53415","0","0"
"53416","0","0"
"53417","0","0"
"53418","0","0"
"53419","0","0"
"53420","0","0"
"53421","0","0"
"53422","0","0"
"53423","0","0"
"53424","0","0"
"53425","0","0"
"53426","0","0"
"53427","0","0"
"53428","0","0"
"53429","0","0"
"53430","0","0"
"53431","0","0"
"53432","1","1"
"53433","0","0"
"53434","0","0"
"53435","0","0"
