"id","qdap_value_ampl","qdap_nword"
"56113","0.0621","248"
"56114","-5.04","1128"
"56115","-4.52512","1823"
"56116","1.7001","1604"
"56117","-6.81536","1000"
"56118","-2.53412","917"
"56119","-1.55054","572"
"56120","0.42022","549"
"56121","-7.15954","1207"
"56122","-1.8182","1069"
"56123","-3.12496","592"
"56124","-2.92248","1423"
"56125","-4.8516","654"
"56126","-1.3856","220"
"56127","0.04878","827"
"56128","-0.18852","352"
"56129","1.65302","1159"
"56130","-1.92678","812"
"56131","-4.38312","1513"
"56132","-3.9864","766"
"56133","-5.54882","2227"
"56134","-0.33318","1205"
"56135","-12.98444","1078"
"56136","-0.9825","263"
"56137","2.46402","540"
"56138","0.59616","2653"
"56139","2.0912","783"
"56140","-2.257","562"
"56141","-18.79368","1953"
"56142","-0.88606","507"
"56143","-0.30762","284"
"56144","-0.85104","213"
"56145","-6.45684","1416"
"56146","1.51882","647"
"56147","-1.4217","389"
"56148","3.8896","1850"
"56149","-3.4749","788"
"56150","-3.11356","1648"
"56151","-1.532","417"
"56152","1.3352","393"
"56153","-6.48158","3731"
"56154","-6.24194","1023"
"56155","-4.9856","1172"
"56156","-0.42222","787"
"56157","1.94362","609"
"56158","-2.65858","1716"
"56159","-11.9576","932"
