"id","qdap_value_ampl","qdap_nword"
"45513","-1.43672","223"
"45514","-3.14996","1318"
"45515","-0.53192","910"
"45516","-1.5797","1263"
"45517","-4.77688","1440"
"45518","-2.09424","1265"
"45519","-27.88372","4945"
"45520","-3.48246","450"
"45521","3.31084","1116"
"45522","-3.21784","1805"
"45523","-5.13282","725"
"45524","-7.05704","1088"
"45525","-1.9034","657"
"45526","-4.11278","765"
"45527","-5.0872","973"
"45528","-13.26936","1530"
"45529","-27.88372","4944"
"45530","1.3033","257"
"45531","0.498","308"
"45532","0","5"
"45533","-4.79862","1855"
"45534","0","4"
"45535","0","18"
"45536","-4.4221","714"
"45537","-4.0571","2263"
"45538","-3.95398","449"
"45539","-1.4762","368"
"45540","-3.5109","372"
"45541","-0.0176","441"
"45542","-2.60102","719"
"45543","0.60562","724"
"45544","-1.347","356"
"45545","-6.02518","1797"
"45546","-1.46356","207"
"45547","-9.46748","2103"
"45548","-1.6078","791"
"45549","-1.88746","848"
"45550","-8.48388","2038"
"45551","-4.89626","1709"
"45552","0.4387","282"
"45553","-2.74448","966"
"45554","-1.1892","437"
"45555","-2.32316","240"
"45556","3.44692","467"
"45557","-1.15314","779"
