"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"50737","-1.2613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50738","-0.4485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50739","-2.7143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50740","-0.0973999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50741","-7.6905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50742","1.2647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50743","-2.1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50744","1.4715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50745","-2.8342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50746","-2.696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50747","-0.2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50748","1.1389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50749","2.9623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50750","-4.9125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50751","-1.3152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50752","-3.7097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50753","-5.6907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50754","5.2194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50755","-0.5761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50756","-3.8744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50757","-1.3642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50758","-8.5087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50759","-5.117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
