"id","qdap_value_ampl","qdap_nword"
"57345","0.33648","1376"
"57346","-0.28906","412"
"57347","-0.0548000000000001","371"
"57348","-4.05278","1222"
"57349","-3.25412","2138"
"57350","-2.07716","286"
"57351","-3.4625","1446"
"57352","-3.58982","1570"
"57353","-3.5719","828"
"57354","-0.82402","373"
"57355","-4.0703","820"
"57356","-0.21356","1798"
"57357","0.74902","1035"
"57358","-5.0406","2404"
"57359","3.19766","1770"
"57360","-2.4686","636"
"57361","-21.38438","4093"
"57362","-9.7458","3631"
"57363","0.66106","1692"
"57364","-1.06724","745"
"57365","-1.34044","721"
"57366","-1.17556","953"
"57367","-1.51962","1446"
"57368","-5.9694","1416"
"57369","-2.1414","829"
"57370","-0.7717","345"
"57371","-0.75438","976"
"57372","-1.72416","1194"
"57373","-2.25338","224"
"57374","-3.60694","519"
"57375","0.83142","298"
"57376","-3.44648","563"
"57377","-7.96164","647"
"57378","-3.65206","2113"
"57379","-9.36446","1551"
