"id","qdap_value_ampl","qdap_nword"
"32636","-3.5448","1515"
"32637","-0.49534","1102"
"32638","-10.60426","3256"
"32639","-2.65626","540"
"32640","-3.3445","449"
"32641","0.7308","315"
"32642","-5.22426","1199"
"32643","-7.53484","1161"
"32644","-2.58246","826"
"32645","-2.5066","289"
"32646","0.95294","332"
"32647","-2.2153","1235"
"32648","0.44866","1307"
"32649","-7.2326","510"
"32650","-9.00848","2075"
"32651","NaN","5499"
"32652","-0.92524","469"
"32653","-8.29536","2357"
"32654","0.8105","609"
"32655","-2.8742","823"
"32656","-2.94388","491"
"32657","-0.0631","247"
"32658","0.8057","235"
"32659","NaN","1081"
"32660","-0.6111","181"
"32661","-2.53334","1371"
"32662","-1.58298","438"
"32663","-2.74062","668"
"32664","-0.8821","508"
"32665","-3.26216","395"
"32666","0.23572","602"
"32667","-3.54274","5094"
"32668","-5.8108","2011"
"32669","-4.8811","1994"
"32670","NaN","1716"
"32671","-0.5741","180"
"32672","-2.51292","1447"
"32673","-9.15902","1510"
"32674","-3.8526","211"
"32675","-0.4181","553"
"32676","-0.409","130"
"32677","-1.0831","150"
"32678","-0.3897","168"
"32679","-0.06918","1667"
"32680","-7.88214","1508"
"32681","-4.66308","904"
"32682","0.0501800000000001","156"
"32683","2.89514","551"
"32684","-3.68008","1490"
"32685","-1.00326","1194"
"32686","-0.37062","1200"
"32687","-3.91934","1038"
"32688","-0.36628","153"
