"title","number","date","keywords","link"
"Glaube: Mit Jesus an die Front","2007.52.56","2007-12-18","Politik, Glaube, Gesellschaft, Religion, Freikirche, Gesellschaft, Religion, Freikirche, Herrnhuter","http://www.zeit.de/2007/52/Lsp-Herrnhuter"
"Österreich: Alternative Medizin","2007.52.57","2007-12-19","Politik, Österreich, Österreich, Medizin, Gesundheitswesen, Österreich, Medizin, Gesundheitswesen, Donnerstalk","http://www.zeit.de/2007/52/Donnerstalk"
"Glaube: Gott ist gefährlich","2007.52.58","2007-12-20","Politik, Glaube","http://www.zeit.de/2007/52/Essay-Religion"
"Irak: Die Gnade der Nachbarn","2007.52.59","2007-12-18","Politik, Irak, Irak, Nahost, Internationale_Beziehungen, Irak, Nahost, Internationale_Beziehungen, Konflikt","http://www.zeit.de/2007/52/Irak"
"Schengen: Am Rand des Reichtums","2007.52.60","2007-12-20","Politik, Schengen, Wirtschaft, Internationale_Wirtschaftsbeziehungen, Zoll, Wirtschaft, Internationale_Wirtschaftsbeziehungen, Zoll, Schengen","http://www.zeit.de/2007/52/Schengen-Abkommen"
"Wohltätigkeit: Bei aller Liebe","2007.52.61","2007-12-20","Politik, Wohltätigkeit, Spenden, Hilfswerke, Helfen, Spenden, Hilfswerke, Helfen, Wohltätigkeit","http://www.zeit.de/2007/52/01-Helfen"
"Familienpolitik: Das Schweigen der Väter","2007.52.62","2007-12-28","Politik, Familienpolitik, Politik, Gesellschaft, Familienpolitik, Väter, Politik, Gesellschaft, Familienpolitik, Väter, Männer","http://www.zeit.de/2007/52/Neue-Vaeter"
"Nahost: Gaben für Gaza","2007.52.63","2007-12-18","Politik, Nahost, Politik, Internationale_Beziehungen, Politik, Internationale_Beziehungen, Nahost","http://www.zeit.de/2007/52/Glosse-1"
"Österreich: Die letzte Patrouille","2007.52.64","2007-12-19","Politik, Österreich, Österreich, Grenzkontrolle, Bundesheer, Österreich, Grenzkontrolle, Bundesheer, Schengen","http://www.zeit.de/2007/52/Schengen"
"Österreich: Das Boot ist nicht voll","2007.52.65","2007-12-19","Politik, Österreich, Österreich, Zuwanderung, Österreich, Zuwanderung, Integration","http://www.zeit.de/2007/52/Integration"
