"id","qdap_value","qdap_neg","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"53948","-1.7283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53949","-1.9285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53950","-0.2642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53951","-5.1548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53952","-2.3204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53953","-4.9698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53954","-1.3908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53955","-1.059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53956","-9.0677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53957","-3.6532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53958","-11.9793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53959","-5.0423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53960","-3.8213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53961","0.9482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53962","-7.3548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53963","-1.2432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53964","-3.7542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53965","1.4855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53966","1.1645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53967","-0.0025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53968","-0.1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53969","-0.6074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53970","-8.9496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53971","-3.1694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53972","-1.5422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53973","0.2843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53974","-0.4996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53975","-2.59642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
