"id","qdap_value_ampl","qdap_nword"
"51941","-1.5508","689"
"51942","-11.01164","1203"
"51943","-7.13374","1691"
"51944","-0.30036","793"
"51945","-6.23748","3254"
"51946","-0.50636","1171"
"51947","-6.85276","4112"
"51948","-3.34098","563"
"51949","0.99374","870"
"51950","-15.92654","1800"
"51951","-6.3411","1378"
"51952","0.0868800000000004","2162"
"51953","-2.50422","1139"
"51954","-4.70392","855"
"51955","-1.1723","454"
"51956","-1.30102","549"
"51957","-0.1275","877"
"51958","3.16142","1568"
"51959","-8.00386","1407"
"51960","-2.05558","610"
"51961","-0.92208","1662"
"51962","-1.9712","1090"
"51963","-4.51652","899"
"51964","0.37354","431"
"51965","1.7131","589"
"51966","-8.36636","1234"
"51967","-14.74308","3664"
"51968","1.77582","1702"
"51969","-4.17272","880"
