"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"46104",0.0313713620179257,1533,46,51,-13.3609,6.2274,1530,-7.1335,5.5784,-9.8569,-4.2785
"46105",0,29,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46106",0,10,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46107",0,27,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46108",0.000488677777425221,67,0,2,0,0.6133,72,0.6133,0.6093,0,0.6093
"46109",0.0472564351360183,136,3,3,-0.7477,0.3587,140,-0.389,0.3507,-0.7429,-0.3922
"46110",0.0111398248338731,1348,40,33,-8.2096,3.1322,1352,-5.0774,2.8832,-6.1133,-3.2301
"46111",0.0145751575425895,23,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46112",0.00508100166766043,263,0,10,0,1.1933,267,1.1933,1.0157,0,1.0157
"46113",0.0110557778884663,89,1,2,-0.0048,0.1171,93,0.1123,0.1131,0,0.1131
"46114",0,36,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46115",0.0365813972271101,719,7,33,-2.0929,1.8789,723,-0.214,1.4111,-1.8793,-0.4682
"46116",0,15,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46117",-0.00341671186961968,125,1,4,-0.3564,0.6774,129,0.321,0.6694,-0.3564,0.313
"46118",-0.0376502758187874,52,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46119",0.0180632657691773,847,15,23,-3.7323,3.0858,850,-0.6465,2.6524,-2.8664,-0.214
"46120",0.0620132647100602,98,1,4,-0.0048,0.6851,103,0.6803,0.6099,0,0.6099
"46121",0.0455877757797685,183,2,2,-0.4803,0.008,187,-0.4723,0,-0.4803,-0.4803
"46122",0.00769993263967949,1446,38,20,-11.6979,1.516,1452,-10.1819,1.46,-8.5994,-7.1394
"46123",0,54,1,0,-0.1813,0,56,-0.1813,0,-0.1813,-0.1813
"46124",0,12,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46125",0,32,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46126",-0.0394136263618672,421,15,7,-7.0148,0.2326,424,-6.7822,0.1169,-5.8553,-5.7384
"46127",0,30,0,1,0,0.004,33,0.004,0,0,0
"46128",-0.0623418882003925,205,10,3,-2.5369,0.2944,209,-2.2425,0.2198,-2.4228,-2.203
"46129",0,383,8,9,-1.6859,0.3135,388,-1.3724,0,-1.6232,-1.6232
"46130",0.00110940039245046,52,0,1,0,0.004,54,0.004,0,0,0
"46131",0,30,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46132",0.000508000508000762,62,0,1,0,0.004,67,0.004,0,0,0
"46133",-0.0247932163477137,657,15,18,-3.464,2.2368,661,-1.2272,2.1191,-3.3612,-1.2421
"46134",-0.092883972014244,350,9,11,-3.1605,0.044,355,-3.1165,0,-2.8115,-2.8115
"46135",0,32,0,1,0,0.004,37,0.004,0,0,0
"46136",-0.0514733139722133,78,0,1,0,0.004,82,0.004,0,0,0
"46137",0.00108988224959046,1085,21,49,-7.4365,2.8153,1089,-4.6212,2.2703,-5.651,-3.3807
"46138",5e-04,64,2,2,-0.5412,0.008,67,-0.5332,0,-0.5364,-0.5364
"46139",0,32,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46140",0.0575352995095635,2001,31,41,-8.3851,4.0452,2007,-4.3399,3.0016,-5.9673,-2.9657
"46141",0,13,1,0,-0.3621,0,16,-0.3621,0,-0.3621,-0.3621
"46142",0,15,1,0,-0.3621,0,18,-0.3621,0,-0.3621,-0.3621
"46143",0.0684352177408486,257,3,5,-0.1745,0.7325,261,0.558,0.7165,-0.1483,0.5682
"46144",-0.0181458105236564,819,12,23,-3.2425,4.031,826,0.7885,3.8037,-2.233,1.5707
"46145",-0.0478631973987954,233,3,5,-0.7986,0.2403,237,-0.5583,0.2243,-0.7986,-0.5743
"46146",0.0986643766153885,775,18,31,-3.7742,4.5142,773,0.74,3.2179,-2.9307,0.2872
"46147",0.0255395032041158,1288,26,39,-7.3648,1.9422,1288,-5.4226,1.7258,-4.8863,-3.1605
"46148",0.000730296743340221,30,0,1,0,0.004,32,0.004,0,0,0
"46149",0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46150",0.0692643611400404,29,0,1,0,0.373,32,0.373,0.373,0,0.373
"46151",0,17,-999,-999,-999,-999,-999,-999,-999,-999,-999
"46152",0.0184702041369394,744,16,25,-4.75,2.4142,747,-2.3358,2.2535,-4.6611,-2.4076
"46153",0.000381385035698237,110,2,2,-0.542,0.008,115,-0.534,0,-0.5372,-0.5372
"46154",0.0196881828885894,33,1,1,-0.0048,0.1131,35,0.1083,0.1131,0,0.1131
"46155",0,38,1,0,-0.0048,0,41,-0.0048,0,0,0
"46156",0,44,0,1,0,0.004,46,0.004,0,0,0
"46157",-0.000749634057065309,41,1,0,-0.0048,0,44,-0.0048,0,0,0
"46158",0.000436435780471985,84,0,1,0,0.004,88,0.004,0,0,0
"46159",0.0139246703656669,1277,23,33,-5.6118,2.5331,1281,-3.0787,1.7888,-3.9585,-2.1697
"46160",0.015289800149603,527,7,14,-2.6607,1.2255,531,-1.4352,1.1855,-1.9444,-0.7589
"46161",0.0572767271726463,656,7,13,-2.0182,0.5596,659,-1.4586,0.3503,-1.8981,-1.5478
"46162",0.0496691308473343,2114,49,83,-19.336,9.4049,2117,-9.9311,6.56,-13.6243,-7.0643
"46163",-0.064956627662786,463,10,14,-1.7606,2.3566,467,0.596,1.9435,-1.7063,0.2372
"46164",-0.0407416407416611,248,11,8,-3.4777,0.6599,249,-2.8178,0.555,-2.1448,-1.5898
"46165",-0.00649426842593219,1407,35,32,-9.8944,4.9371,1404,-4.9573,4.0316,-9.4611,-5.4295
