"id","value","nword"
"4272",0.0112172848470048,2178
"4273",0.0827553658512921,1490
"4274",0.0254932004954428,593
"4275",0.0471101776468789,327
"4276",-0.0740763272174387,559
"4277",-0.0324083932899752,541
"4278",-0.0112202333117924,1147
"4279",-0.119692135653928,492
"4280",-0.0332005549321827,1640
"4281",-0.0211339266853762,518
"4282",-0.0279777702131941,567
"4283",-0.0190069220971423,936
"4284",-0.0144137517584458,976
"4285",-0.0321733333333333,900
"4286",0.0184915441946829,179
"4287",-0.0220776466975703,1534
"4288",0.0790124651324223,311
"4289",0.00258922508454973,1040
"4290",-0.0652303625546032,804
"4291",0.000252195329996512,161
