"id","value","nword"
"46332",-0.0902801254575534,57
"46333",0,63
"46334",0,4243
"46335",0.105492958781475,1498
"46336",0.00124939009510885,41
"46337",0.00501530989404776,462
"46338",0,45
"46339",-0.00691428571428571,49
"46340",0,55
"46341",0,15
"46342",0,15
"46343",0,15
"46344",-0.0189387633375772,148
"46345",0.0292196254220331,2295
"46346",-0.141131513135798,135
"46347",-0.0558125,256
"46348",0.0591143524591674,54
"46349",-0.00140030391837979,47
"46350",0.095199664250872,871
"46351",0.00109888451158951,53
"46352",0,21
"46353",0,10
"46354",0,1344
"46355",0.010948082517295,509
"46356",0,19
"46357",0.0559127951715921,241
"46358",0,15
"46359",0,21
"46360",0,659
"46361",-0.036652236652255,62
"46362",0.0267118961160016,1053
"46363",-0.0313994969268309,496
"46364",0.181709940000766,61
"46365",0,48
"46366",-0.0673508608819402,65
"46367",0,764
"46368",-9.17421540519375e-05,1901
"46369",0.164666666666667,36
"46370",0.041441879492937,689
"46371",0.233441374276028,67
"46372",0.00121998856266084,43
"46373",0,15
"46374",0.0329244042230474,1220
"46375",-0.0450039015549301,5246
"46376",0.00269643684862076,1257
"46377",0.0718089469246017,1342
"46378",-0.0548234675703678,674
"46379",-0.017952787484442,1625
"46380",0.0105020828591389,1557
"46381",-0.0410550730778028,236
"46382",0.0788228844691753,2344
"46383",0.0619807360033262,856
"46384",-0.0772516894748429,655
"46385",0.114916382868355,194
"46386",-0.0379484721492386,104
"46387",0.0417695262903493,1957
"46388",0.0653449333534026,127
"46389",0,362
"46390",0.193038105590037,143
"46391",-0.00065073162854343,817
"46392",0.0570713368231299,3971
"46393",0.00100790526135794,63
"46394",-0.0263946317894679,630
"46395",0.0345578222248318,208
"46396",0.0874021197692951,722
"46397",-0.0574770036662716,2099
"46398",-0.00804719873045319,135
"46399",0.00496748436342792,1110
"46400",0.04490876223023,1948
"46401",-0.00780289677105893,202
"46402",-0.0153415535672549,1482
"46403",-0.0244691526363305,1054
"46404",-0.0547341320381876,762
"46405",0.0363573247060918,3429
"46406",0.0481770953475719,155
"46407",0.106928192123323,3516
"46408",0,503
"46409",-0.0150833779198721,532
"46410",-0.105384766491645,353
"46411",-0.0266160461510783,1329
"46412",0.0193696844536758,509
"46413",0,60
"46414",-0.0221871266331468,255
"46415",0.0263321245175773,435
"46416",0.0334260754239587,2466
"46417",0.027729239062681,1493
"46418",-0.0196612801148397,716
"46419",0.0967017368794013,1846
"46420",0.0321411260472332,731
"46421",-0.045375437040227,977
"46422",0.0726312691946254,2024
"46423",-0.0182168752933796,660
"46424",0.051922806627736,316
"46425",-0.183377673416507,2248
"46426",-0.111928010832582,895
"46427",-0.0379759804256021,1008
"46428",-0.0806615771345924,387
