"title","number","date","keywords","link"
"Abhör-Affäre: Tatort Erfurt","2014.52.222","2014-12-17","Politik, Abhör-Affäre, CDU, Mike Mohring, Erfurt, Tatort","http://www.zeit.de/2014/52/abhoer-affaere-mohring-thueringen"
"Schwerpunkt: Pegida – vereint in Wut und Angst: Neues aus der Tabuzone","2014.52.223","2014-12-17","Politik, Schwerpunkt: Pegida – vereint in Wut und Angst, Pegida, Dresden, Sachsen","http://www.zeit.de/2014/52/pegida-dresden-wutbuerger-nationalismus-afd"
"BND: Vergiftete Informationen","2014.52.224","2014-12-18","Politik, BND, CIA, Bundesnachrichtendienst, Telekommunikation, Entwicklungshilfe, Folter, Geheimdienst","http://www.zeit.de/2014/52/bnd-folter-cia-profit-geheimdienst"
"Nord-Süd-Achse: Sorry, Herr Maissen","2014.52.225","2014-12-17","Politik, Nord-Süd-Achse, Schweiz, Archäologie, Geschichtswissenschaft","http://www.zeit.de/2014/52/nord-sued-achse"
"Steuerreform: Es ist vollkommen schiefgelaufen","2014.52.226","2014-12-17","Politik, Steuerreform, Österreich","http://www.zeit.de/2014/52/oesterreich-steuerreform-spoe-doralt"
"Donnerstalk: Moderne Nomaden","2014.52.227","2014-12-17","Politik, Donnerstalk","http://www.zeit.de/2014/52/donnerstalk-nomaden"
"Donald Tusk: Der Mann von der Straße","2014.52.228","2014-12-17","Politik, Donald Tusk, EU-Ratspräsidentschaft, Donald Tusk, Barack Obama, Wladimir Putin, Ukraine, Europäische Union, Euro-Krise, Danzig, Polen, Freihandelsabkommen, Lech Wa??sa, Regierungschef, Russland, Boss, China, Georgien, Partnerschaft, Sanktion, Tschechische Republik, USA, Ungarn, Brüssel, Europa, Moskau, Maidan, Warschau","http://www.zeit.de/2014/52/donald-tusk-eu-ratspraesident"
"US-Folterbericht: Der Teufelspakt","2014.52.229","2014-12-17","Politik, US-Folterbericht, USA, CIA, Folter, Demokratie, Waterboarding, George W. Bush, Dick Cheney, DDR, Die Linke, Raub, Spiegel, Vietnam, Krim, Los Angeles","http://www.zeit.de/2014/52/folter-usa-cia-bericht"
"Internationaler Strafgerichtshof: Ein Sieg für Kriegsverbrecher","2014.52.230","2014-12-17","Politik, Internationaler Strafgerichtshof, Internationaler Strafgerichtshof, Den Haag, Uhuru Kenyatta, Umar al- Baschir, Präsident, Kriegsverbrechen, George W. Bush, Donald Rumsfeld, Gericht, Mord, Verbrechen, Vergewaltigung, Vertreibung, Völkermord, China, Indien, Irak, Kongo, Premierminister, Russland, Sudan, Syrien, USA, Verteidigungsminister, Darfur, Kaschmir","http://www.zeit.de/2014/52/internationaler-strafgerichtshof-den-haag-wirkung"
"Pegida: Wer sind wir denn?","2014.52.231","2014-12-17","Politik, Pegida, Dresden, Pegida, Debatte, Einwanderung, Gesine Schwan, Günther Jauch, Judentum, Migration, Terrorgefahr, Asyl, Bertelsmann Stiftung, Buchhandel, Flüchtling, USA, Europa, Sachsen","http://www.zeit.de/2014/52/pegida-dresden-debatte-zuwanderung"
"Dausend: Motivation für die Ewigkeit","2014.52.232","2014-12-17","Politik, Dausend, Große Koalition, Fußball, Tafel, Trainer","http://www.zeit.de/2014/52/dausend-groko-fussballtrainer-motivation"
"US-Folterbericht: Amerika vs. Amerika","2014.52.233","2014-12-17","Politik, US-Folterbericht, Barack Obama, USA, CIA, Folter, Europa, Justiz, George W. Bush, Dick Cheney, Donald Rumsfeld, Renate Künast, Drohne, Generalbundesanwalt, Polen, Republikaner (USA), USA, Litauen, Spanien","http://www.zeit.de/2014/52/folter-cia-aufarbeitung"
"Arbeitsrecht: An Tagen wie diesen","2014.52.234","2014-12-17","Politik, Arbeitsrecht, Arbeitszeit, Krankheit, Feminismus, Emanzipation, Urlaub, Generation, Bewusstsein, Fernsehserie, Geschichte, Popkultur, Twitter, Buch, Fernsehen, Mädchen","http://www.zeit.de/2014/52/menstruation-krank-urlaub-emanzipation"
"Sebastian Edathy: Noch mal schlimmer","2014.52.235","2014-12-17","Politik, Sebastian Edathy, Michael Hartmann, SPD, Sebastian Edathy, Untersuchungsausschuss, Wolfgang Bosbach, Ermittlung, Hans-Peter Friedrich, Jörg Ziercke, Bundeskriminalamt, Cannabis, Thomas Oppermann, Droge, Berlin","http://www.zeit.de/2014/52/sebastian-edathy-michael-hartmann"
"Verschwörung der Woche: Bin am Leben","2014.52.236","2014-12-17","Politik, Verschwörung der Woche, USA, Barack Obama, Terrorbekämpfung, Osama bin Laden, CIA, DNA-Analyse","http://www.zeit.de/2014/52/verschwoerung-osama-bin-laden-lebt"
"Israelische Linke: Für ein anderes Israel","2014.52.237","2014-12-17","Politik, Israelische Linke, Israel, Schimon Peres, Naftali Bennett","http://www.zeit.de/2014/52/israel-linke-arbeitspartei"
"Schwerpunkt: Pegida – vereint in Wut und Angst: Die nationale Querfront","2014.52.238","2015-01-02","Politik, Schwerpunkt: Pegida – vereint in Wut und Angst, Pegida, Wladimir Putin, Alexander Dugin, Jürgen Elsässer, Hooligan","http://www.zeit.de/2014/52/pegida-proteste-links-rechts"
"PKK: Erdogan ist der wahre Kalif","2014.52.239","2015-01-04","Politik, PKK, Abdullah Öcalan, AKP, Recep Tayyip Erdogan, PKK, Türkei","http://www.zeit.de/2014/52/pkk-recep-tayyip-erdogan-islamischer-staat-cemil-bayik"
"Investitionen: Gibt Europa zu viel aus?","2014.52.240","2014-12-17","Wirtschaft, Investitionen","http://www.zeit.de/2014/52/investition-programm-eu-streit-schieritz"
"Investition: Gibt Europa zu viel aus?","2014.52.241","2014-12-17","Wirtschaft, Investition, Europa, EU-Kommission, EU-Gipfel, Geld, Rezession, Wirtschaftskrise","http://www.zeit.de/2014/52/investition-programm-eu-streit-faigle"
"Erbschaftsteuer: Weder einfach noch gerecht","2014.52.242","2014-12-17","Wirtschaft, Erbschaftsteuer, Erbschaftsteuer, SPD, Wolfgang Schäuble, OECD, Abgeltungsteuer, Ehegattensplitting, Einkommen, Eltern, Euro, Krankenversicherung, Solidaritätszuschlag, Steuer, Steuerbelastung, Karlsruhe, Paris","http://www.zeit.de/2014/52/erbschaftsteuer-ungerechtigkeit-wohlstand-armut"
"Wall Street: Die Rückkehr der Boni-Banker","2014.52.243","2014-12-18","Wirtschaft, Wall Street, Banken, Wall Street, Dollar, Immobilienmakler, JPMorgan Chase, New York","http://www.zeit.de/2014/52/wall-street-gehalt-banker"
"Landwirtschaftsminister Christian Schmidt: Für uns nicht akzeptabel","2014.52.244","2014-12-17","Wirtschaft, Landwirtschaftsminister Christian Schmidt, Massentierhaltung, Antibiotikum, Tierhaltung, Christian Schmidt, Tiermedizin","http://www.zeit.de/2014/52/landwirtschaftsminister-christian-schmidt-massentierhaltung-antibiotika-politik"
"Silicon Valley: Tal der Egomanen","2014.52.245","2014-12-17","Wirtschaft, Silicon Valley, Silicon Valley, Sozialstruktur, Lebensstil, Soziale Netzwerke, Technologie, Smartphone, Google, Apple, App, Diskriminierung, Hautfarbe, Innovation, Suchmaschine, Uber, USA","http://www.zeit.de/2014/52/silicon-valley-google-uber-individualismus"
"Multiresistente Keime: Als Sozialdemokrat schäme ich mich","2014.52.246","2014-12-17","Wirtschaft, Multiresistente Keime, Berichterstattung, Demonstration, Hamburg, Mediziner, Massentierhaltung, Sigmar Gabriel, Günter Grass, Arzt, Bundeswirtschaftsministerium, Behörde, Christian Schmidt, Giovanni di Lorenzo, Redaktion, Wirtschaftsminister","http://www.zeit.de/2014/52/multiresistente-keime-reaktionen-sigmar-gabriel"
"Nachtzug: Adieu","2014.52.247","2014-12-17","Wirtschaft, Nachtzug, Deutsche Bahn, Hamburg, Paris, Billigflieger, Grüne, Die Linke, Flugzeug, Maut, Dänemark, Niederlande, Schweden, Altona, Amsterdam, Berlin, Buenos Aires, Kopenhagen, München, Prag, Warschau","http://www.zeit.de/2014/52/deutsche-bahn-nachtzug-nachruf"
"Japan: Gerechte Steuer","2014.52.248","2014-12-17","Wirtschaft, Japan, Shinzo Abe, Japan, Mehrwertsteuer, Geldpolitik, Wirtschaftspolitik, Rezession, Bevölkerung, Deflation, Einkommensteuer, Konsum, Ruhestand, Volkswirtschaft, Wirtschaftskrise, Europa","http://www.zeit.de/2014/52/japan-erhoehung-mehrwertsteuer"
"Welt des Geldes: Es braucht eine Generation","2014.52.249","2014-12-17","Wirtschaft, Welt des Geldes, London, BP, Generation, Studie","http://www.zeit.de/2014/52/banken-london-finanzwelt-aufsicht"
"WDR-Hörfunk: Die Kröte bin ich","2014.52.250","2014-12-17","Wirtschaft, WDR-Hörfunk, WDR, Hörfunk, Radio, Emotion, Tom Buhrow, Intendant, Sender, Kindertagesstätte, Redakteur, Sendung, Unwetter, Bayern, Bielefeld, Köln, Nordrhein-Westfalen","http://www.zeit.de/2014/52/valerie-weber-wdr-hoerfunk-direktorin"
"Neue Zürcher Zeitung: Putsch bei der NZZ","2014.52.251","2014-12-17","'Wirtschaft, Neue Zürcher Zeitung, Chef, Christoph Blocher, Medienbranche, Putsch, SVP, Spiegel, Verwaltungsrat, Schweiz, Brüssel","http://www.zeit.de/2014/52/nzz-putsch-widerstand-chefredakteur"
"Kinderarbeit: Sklaven der Königsnuss","2014.52.252","2014-12-17","Wirtschaft, Kinderarbeit, Türkei, Ernte, Fabrik, Kinderarbeit, Wanderarbeiter, Schokolade","http://www.zeit.de/2014/52/kinderarbeit-schokolade-suessigkeiten-kakaoplantage"
"Kinderarbeit: Stütze statt Schokolade","2014.52.253","2014-12-31","Wirtschaft, Kinderarbeit, Kinderarbeit, Brasilien, Kakao, Schokolade, Amazonas","http://www.zeit.de/2014/52/kinderarbeit-kakaoplantage-brasilien"
"Aktien: Soll ich zuschlagen?","2014.52.254","2015-01-03","Wirtschaft, Aktien, Dax, Aktie, Aktienindex, Aktienmarkt, Geldanlage, Börse, Investmentfonds, Konflikt, Rendite, Unternehmen, Aktien, Russland, Ukraine","http://www.zeit.de/2014/52/aktien-moral-krise-hauptversammlung"
"Roboter: Sein unheimlicher Klon","2014.52.255","2015-01-04","Wirtschaft, Roboter, Roboter, Japan, Erfindung, Sigmund Freud","http://www.zeit.de/2014/52/roboter-forscher-hiroshi-ishiguro"
