"id","qdap_value_ampl","qdap_nword"
"26913","1.26156","420"
"26914","-0.85214","1228"
"26915","-1.4173","454"
"26916","6.5127","854"
"26917","-1.5574","517"
"26918","-5.6314","1770"
"26919","0.48604","497"
"26920","0.6647","269"
"26921","-0.37042","1497"
"26922","0.6689","343"
"26923","-10.5875","1532"
"26924","-5.47672","2116"
"26925","-2.16002","1649"
"26926","-1.26282","5218"
"26927","-0.38524","772"
"26928","-6.1044","884"
"26929","-0.4864","1500"
"26930","-0.4835","414"
"26931","0.3877","174"
"26932","-4.21306","1305"
"26933","0.3233","324"
"26934","-2.69022","830"
"26935","2.77466","1097"
"26936","0.7546","107"
"26937","-2.47086","149"
"26938","-3.3438","281"
"26939","-5.68806","952"
"26940","-1.271","208"
"26941","1.10608","1034"
"26942","-3.09326","479"
"26943","-0.3393","66"
"26944","1.5553","896"
"26945","-7.26094","1468"
