"title","number","date","keywords","link"
"Die bange Linke","2000.48.24389","2000-11-23","Politik, , Reform, George W.  Bush, Gerhard Schröder, Tony Blair, Anthony Giddens, SPD, Linkspartei, Schweden, Dänemark, Niederlande, USA, Amsterdam, Europa, London, Heidelberg, Stockholm","http://www.zeit.de/2000/48/Die_bange_Linke"
"Leitkultur auf französisch","2000.48.24390","2000-11-23","Politik, , Frankreich, Französisch, Frankreich, Salman Rushdie, Algerien, Islam, Kopftuch, Moschee, Libyen, Marokko, Saudi Arabien, Tunesien, Elsass, Osteuropa, Paris, Straßburg","http://www.zeit.de/2000/48/Leitkultur_auf_franzoesisch"
"Unworte, Untaten","2000.48.24391","2000-11-23","Politik, , Johannes Rau, Paul Spiegel, Ignatz Bubis, Ausländer, Gustav Heinemann, Otto Schily, Asyl, Asylrecht, Bundespräsident, Deutschunterricht, EU-Gipfel, Einwanderung, Fremdenfeindlichkeit, Grundgesetz, Heinz Galinski, Ostdeutschland, Religionsunterricht, Solingen, Brandenburg, Europa, Köln, Nizza, Wolfsburg","http://www.zeit.de/2000/48/Unworte_Untaten"
"Demokratie der Toten","2000.48.24392","2000-11-23","Politik, , Demokratie, Jonas Savimbi, Joschka Fischer, Angola, Bürgerkrieg, Diamant, Erdöl, Patriotismus, Reichtum, tTokyo, Vereinte Nationen, Portugal, London","http://www.zeit.de/2000/48/Demokratie_der_Toten"
"Garantiert abgemagert","2000.48.24393","2000-11-23","Politik, , Nomos, CSU, Recht, Asyl, Asylrecht, Ehe, Einwanderung, Grundgesetz, Grundrecht, Zensur","http://www.zeit.de/2000/48/Garantiert_abgemagert"
"","2000.48.24394","2000-11-23","Politik, , Bill Clinton, Gerhard Schröder, Helmut Kohl, CDU, CSU, Edmund Stoiber, SPD, Ehud Barak, FPÖ, Jörg Haider, Asyl, Einwanderung, Grundrecht, Laurenz Meyer, Premierminister, Rentenpolitik, Staatsbesuch, Tagebuch, US-Präsident, Vietnam, Florida","http://www.zeit.de/2000/48/44706"
"Karl-Heinz Janßen zum Siebzigsten","2000.48.24395","2000-11-23","Politik, , Lebenslauf, RAF, Arbeit, Atomkraft, Bernsteinzimmer, Buch, Chef, Debatte, Gerhard Ritter, Herz, Krieg, Redakteur, Revolution, Wehrmacht, Vietnam, Freiburg, Spandau","http://www.zeit.de/2000/48/Karl-Heinz_Janssen_zum_Siebzigsten"
"Der Spähtrupp","2000.48.24396","2000-11-23","Politik, , Kroatien, Europäische Union, Europäische Gemeinschaft, Kroatien, Bosnien und Herzegowina, Mazedonien, Serbien, Albanien, Belgrad, Jugoslawien, Zagreb, Balkan, Brüssel, Europa","http://www.zeit.de/2000/48/Der_Spaehtrupp"
"Wiener Lehren","2000.48.24397","2000-11-23","Politik, , Silvio Berlusconi, Sigmund Freud, Integration, Minderheit, Realismus, Sanktion, Vergangenheitsbewältigung, Wahl, Italien, Schweden, Wien, Berlin, Europa","http://www.zeit.de/2000/48/Wiener_Lehren"
"Glücksschwein","2000.48.24398","2000-11-23","Politik, , Angela Merkel, Atomkraft, Glück, Herz, Internet, Kernenergie, Strom, Tier, Wald, Winter, Harz","http://www.zeit.de/2000/48/Gluecksschwein"
"Sie spucken bis heute","2000.48.24399","2000-11-23","Politik, , Türkei, Europäische Union, Bülent Ecevit, Europäische Union, Joschka Fischer, Türkei, Genozid, Menschenrechtsverletzung, Regierung, England, Ankara, Europa, Brüssel, Helsinki, Nordzypern, Ägäis","http://www.zeit.de/2000/48/Sie_spucken_bis_heute"
"Der Kampf nach der Wahl","2000.48.24400","2000-11-23","Politik, , George W. Bush, Bill Clinton, Fox, USA, Republikaner (USA), Florida, Louisiana, Massachusetts, New York, Washington D.C","http://www.zeit.de/2000/48/Der_Kampf_nach_der_Wahl"
"Helmut Kannitverstan","2000.48.24401","2000-11-23","Politik, , Helmut Kohl, Heiner Geißler, Kurt Biedenkopf, Rita Süssmuth, Autor, Buch, Emotion, Freundschaft, Gedächtnis, Parteispende, Tagebuch, Richard Freiherr von Weizsäcker","http://www.zeit.de/2000/48/Helmut_Kannitverstan"
"Manche sind gleicher","2000.48.24402","2000-11-23","Politik, , Debatte, Demokratie, Fernsehen, Forum, Gebäude, Hauptstadt, Präsident, Publikum, Verbrechen, Wirtschaftskrise, USA, Ghana, Accra, Afrika, Michigan","http://www.zeit.de/2000/48/Manche_sind_gleicher"
"Abgang per Fax","2000.48.24403","2000-11-23","Politik, , Alberto Fujimori, Peru, Drogenanbau, Drogenkartell, Japan, Mario Vargas Llosa, USA, Verfassungsänderung, Droge, Präsidentschaft, Rechtsstaat","http://www.zeit.de/2000/48/Abgang_per_Fax"
"Gehorsam und Größenwahn","2000.48.24404","2000-11-23","Politik, , Janßen, Adolf Hitler, Fritz Stern, Hans Mommsen, Sigmund Freud, Militär, DDR, Friedrich Meinecke, Kaiserreich, Krieg, Republik, Weltkrieg, England, Paul von Hindenburg","http://www.zeit.de/2000/48/Gehorsam_und_Groessenwahn"
"Die Schergen des Priesters","2000.48.24405","2000-11-23","Politik, , Haiti, Haiti, Brand, Exil, René Préval, Kanada, Port-au-Prince","http://www.zeit.de/2000/48/Die_Schergen_des_Priesters"
"Erfolg durch Lautstärke","2000.48.24406","2000-11-23","Politik, , Friedrich Merz, Angela Merkel, Helmut Kohl, CDU, Bundesregierung, Laurenz Meyer, Wolfgang Schäuble, Rentenreform, Ruprecht Polenz, Ökosteuer, Stuttgart","http://www.zeit.de/2000/48/Erfolg_durch_Lautstaerke"
"Gerichts-Thriller","2000.48.24407","2000-11-23","Politik, , CNN, Gericht, Hollywood, Rechtsstaat, Tango, Überwachung, USA, Irak, Kuba, Russland, Florida","http://www.zeit.de/2000/48/Gerichts-Thriller"
"Schwitzen statt sitzen","2000.48.24408","2000-11-23","Politik, , Herta Däubler-Gmelin, Geldstrafe, Gericht, Justiz, Manfred Weiß, Migration, Porsche, Reform, Strafe, Straftat, Straftäter, Kalifornien","http://www.zeit.de/2000/48/Schwitzen_statt_sitzen"
"Wirksame Denkzettel","2000.48.24409","2000-11-23","Politik, , Herta Däubler-Gmelin, Arbeit, Gefängnis, Geldstrafe, Justiz, Opfer, Resozialisierung, Richter, Strafe, Straftat, Straftäter, Strafvollzug, Sanktion, Sachsen, Schleswig-Holstein","http://www.zeit.de/2000/48/Wirksame_Denkzettel"
"Demokratie in Gefahr","2000.48.24410","2000-11-23","Politik, , Nato, Europäische Union, Linkspartei, Medien, WTO, Adel, Aufklärung, Betrug, Bewusstsein, Chaos, Elektronik, Gewalt, Globalisierung, Korruption, Souveränität, Strom, Verbrechen, China, Russland, Asien","http://www.zeit.de/2000/48/Demokratie_in_Gefahr"
"Die unsichtbare Stadt","2000.48.24411","2000-11-23","Politik, , Guben, Erich Honecker, Wilhelm Pieck, McDonald's, Polen, DDR","http://www.zeit.de/2000/48/Die_unsichtbare_Stadt"
"Arbeit in der zivilen Gesellschaft","2000.48.24412","2000-11-23","Politik, , Gerhard Schröder, Hans-Olaf Henkel, Mitbestimmung, Richard Sennett, Solidarität","http://www.zeit.de/2000/48/Arbeit_in_der_zivilen_Gesellschaft"
"Thema verfehlt, Sechs!","2000.48.24413","2000-11-23","Politik, , Gesamtschule, Jürgen Baumert, Lehrer, Nachwuchs, Naturwissenschaft, Physik, Schule, Schuljahr, Schüler, Sprache, Studie, Unterricht, Zentralabitur","http://www.zeit.de/2000/48/Thema_verfehlt_Sechs_"
"Maschinenbau im Mikrokosmos","2000.48.24414","2000-11-23","Dossier, , Maschinenbau, Gehirn, Technik, Berlin","http://www.zeit.de/2000/48/Maschinenbau_im_Mikrokosmos"
"Die Amerikaner sind uns voraus","2000.48.24415","2000-11-23","Dossier, , Wiesendanger, Interview, Wiesendanger, Forschung, Quantenphysik, Universität Hamburg","http://www.zeit.de/2000/48/Die_Amerikaner_sind_uns_voraus"
"Geld vom Staat","2000.48.24416","2000-11-23","Wirtschaft, , Geld, Hans Eichel, Deutsche Bank, Bundesschatzbrief, Neuverschuldung, Rentenfonds, Rentenpapier, Staatsanleihe, US-Wirtschaft, Yen","http://www.zeit.de/2000/48/Geld_vom_Staat"
"Von Maschinisten und Passagieren","2000.48.24417","2000-11-23","Wirtschaft, , Zuwanderung, SPD, Thomas Straubhaar, Ausländer, Bundesvereinigung der Deutschen Arbeitgeberverbände, Arbeitslose, Klaus Zimmermann, Migration, Norbert Walter, Kanada, USA, Osteuropa, Asien, Europa","http://www.zeit.de/2000/48/Von_Maschinisten_und_Passagieren"
"","2000.48.24418","2000-11-23","Wirtschaft, , Alter, Altersvorsorge, Gewinn, Sprache, Steuer, Wertpapierhandel, Frankreich","http://www.zeit.de/2000/48/44649"
"Leben vom Export","2000.48.24419","2000-11-23","Wirtschaft, , Export, Aktienmarkt, Präsident, Suharto, Taiwan, Thailand, Umstrukturierung, Unternehmensberatung, Ölpreis, China, Hongkong, Indonesien, Japan, Malaysia, Philippinen, Südkorea, USA, Asien, Singapur","http://www.zeit.de/2000/48/Leben_vom_Export"
"Die Decke ist dünn","2000.48.24420","2000-11-23","Wirtschaft, , Dieter Zetsche, Jürgen Schrempp, Chrysler, Eckhard Cordes, Mitsubishi, Detroit, Wolfgang Bernhard, USA","http://www.zeit.de/2000/48/Die_Decke_ist_duenn"
