"id","Inflation","InflationMutationen"
"53976","0","0"
"53977","0","0"
"53978","0","0"
"53979","0","0"
"53980","0","0"
"53981","0","0"
"53982","0","0"
"53983","0","0"
"53984","1","1"
"53985","0","0"
"53986","1","1"
"53987","0","0"
"53988","0","0"
"53989","0","0"
"53990","0","0"
"53991","0","0"
"53992","0","0"
"53993","0","0"
"53994","0","0"
"53995","0","0"
"53996","0","0"
"53997","0","0"
"53998","0","0"
"53999","1","1"
"54000","0","0"
"54001","0","0"
"54002","0","0"
"54003","0","0"
"54004","1","1"
"54005","0","0"
"54006","0","0"
