"id","qdap_value_ampl","qdap_nword"
"51543","3.04456","2859"
"51544","-2.21902","1376"
"51545","-1.66134","1047"
"51546","-0.191180000000001","3016"
"51547","1.224","563"
"51548","-5.21216","2247"
"51549","-5.74194","1085"
"51550","-2.23424","679"
"51551","0.0766","487"
"51552","-3.1817","1349"
"51553","-1.47958","951"
"51554","-0.4288","680"
"51555","-1.13454","4695"
"51556","-3.13566","1297"
"51557","0.70972","2477"
"51558","-1.0504","723"
"51559","-9.89296","1486"
"51560","-7.93888","1994"
"51561","-5.83688","1393"
"51562","0.84392","580"
"51563","-1.61218","1150"
"51564","-7.38718","1535"
"51565","-1.81834","301"
"51566","-2.29904","1108"
"51567","-8.54868","1110"
"51568","-6.2472","628"
"51569","-3.4309","841"
"51570","-2.76932","968"
