"id","qdap_value_ampl","qdap_nword"
"48966","0.86054","1497"
"48967","-2.4563","673"
"48968","-0.68172","1624"
"48969","1.45588","395"
"48970","-3.9315","471"
"48971","-0.5603","478"
"48972","-3.48906","717"
"48973","1.8722","1005"
"48974","-6.20332","927"
"48975","-0.5617","659"
"48976","0.15116","691"
"48977","-5.36124","1754"
"48978","-1.46538","869"
"48979","0.0537","254"
"48980","-2.6258","1274"
"48981","-5.89898","985"
"48982","-7.02948","1568"
"48983","-7.422","2161"
"48984","-6.33218","632"
"48985","-3.82178","316"
"48986","-7.91488","1504"
"48987","3.58892","3137"
"48988","1.08594","189"
"48989","0.8203","945"
"48990","-1.84022","1040"
"48991","-2.53972","1687"
"48992","-0.5317","347"
"48993","-9.2001","5103"
"48994","-10.60062","1256"
"48995","-2.40494","2161"
"48996","-0.0676000000000001","286"
"48997","-9.71754","1438"
"48998","-3.70984","1122"
"48999","-5.56426","197"
"49000","-1.67712","848"
"49001","-6.7424","1278"
