"id","qdap_value_ampl","qdap_nword"
"54450","-3.18102","714"
"54451","-2.4211","1472"
"54452","0.0612200000000003","667"
"54453","-4.29968","516"
"54454","-3.76702","1574"
"54455","-0.6058","1042"
"54456","-0.84512","714"
"54457","-0.23366","854"
"54458","-1.28988","357"
"54459","0.32054","748"
"54460","-0.5705","258"
"54461","-0.49514","802"
"54462","-1.7584","479"
"54463","-3.26086","1183"
"54464","-0.00430000000000003","71"
"54465","-1.00284","1163"
"54466","-3.5294","972"
"54467","-4.031","1353"
"54468","0.71306","306"
"54469","4.79436","1581"
"54470","-8.1071","1473"
"54471","0.83146","398"
"54472","-6.9865","1177"
"54473","0.20416","1539"
"54474","-6.96842","1426"
"54475","-0.00817999999999993","676"
"54476","-10.1307","1042"
"54477","-1.04484","830"
"54478","-2.30186","315"
"54479","-3.42182","603"
"54480","-4.64584","606"
"54481","-1.09894","1587"
"54482","2.22336","2136"
"54483","-6.09654","1182"
"54484","1.84694","1390"
"54485","4.529","1434"
"54486","-4.63088","1276"
"54487","-3.07094","1237"
"54488","3.3","1980"
"54489","-2.30344","868"
"54490","0.1099","241"
