"id","qdap_value_ampl","qdap_nword"
"33059","-11.88918","1102"
"33060","0.41458","1206"
"33061","-7.69248","877"
"33062","2.1046","535"
"33063","-1.9395","1336"
"33064","-2.09296","477"
"33065","-2.0977","467"
"33066","-5.4024","1188"
"33067","-3.29258","263"
"33068","0.6717","354"
"33069","-2.7727","1603"
"33070","-2.43098","1235"
"33071","-4.16256","2010"
"33072","-0.0213","293"
"33073","3.6247","1193"
"33074","-3.71608","849"
"33075","-7.49922","1255"
"33076","-5.8821","950"
"33077","-0.81094","370"
"33078","-1.2656","332"
"33079","-0.8977","196"
"33080","0.1949","534"
"33081","-0.9043","200"
"33082","0.0864","434"
"33083","-3.35668","471"
"33084","-1.33654","399"
"33085","-4.91584","1673"
"33086","1.3252","142"
"33087","-7.06406","1432"
"33088","-0.0168000000000001","483"
"33089","-2.7211","583"
"33090","0.9819","287"
"33091","2.90398","1042"
"33092","0.48778","1755"
"33093","0.6178","123"
"33094","-1.01322","245"
"33095","-3.03708","243"
"33096","-14.34842","1821"
"33097","-5.28454","760"
"33098","-10.32164","3918"
"33099","-0.3776","167"
"33100","0.3998","173"
"33101","0.63912","489"
"33102","-1.2552","837"
"33103","-5.73732","884"
"33104","-0.1085","189"
"33105","-3.41118","757"
"33106","-1.0666","130"
"33107","-2.44702","779"
"33108","-0.65716","526"
"33109","0.9734","132"
"33110","0.5159","212"
"33111","-1.34974","266"
"33112","-0.70662","795"
"33113","-7.52912","1579"
"33114","0.7523","754"
"33115","0.42856","1128"
"33116","-3.95954","1330"
"33117","1.0847","327"
"33118","-0.68756","454"
"33119","-7.72336","1398"
"33120","0.58214","180"
"33121","-3.6528","1304"
