"id","qdap_value","qdap_nword","sent_nneg","sent_npos","sent_negv","sent_posv","sent_nwords","sent_val","posextind","negextind","valuext"
"19862",0.0237083220596423,602,16,11,-2.9528,0.876,603,-2.0768,0.5888,-2.1772,-1.5884
"19863",0.0304882831631363,1231,35,45,-8.8948,5.1315,1233,-3.7633,4.418,-8.3412,-3.9232
"19864",-0.0842084848832219,1751,39,41,-11.5546,4.7632,1754,-6.7914,4.6556,-9.5011,-4.8455
"19865",-0.0667049010605919,447,14,19,-3.4038,1.4481,448,-1.9557,1.3921,-2.8054,-1.4133
"19866",0.016971088861439,896,13,17,-2.4977,1.8828,898,-0.6149,1.6624,-1.6811,-0.0187000000000002
"19867",0,10,-999,-999,-999,-999,-999,-999,-999,-999,-999
"19868",-0.0359055555555556,1296,38,28,-10.3397,2.2446,1299,-8.0951,2.1726,-9.8068,-7.6342
"19869",-0.00322295003806929,806,15,26,-5.4373,3.2656,807,-2.1717,2.5385,-3.9231,-1.3846
"19870",-0.00141258365861729,675,12,14,-2.8785,1.6121,676,-1.2664,1.415,-2.8545,-1.4395
"19871",0.0532657095928695,727,16,25,-5.3292,4.9369,728,-0.392300000000001,4.7998,-4.8829,-0.0831
"19872",0.0339732460446233,235,2,13,-0.5331,0.8703,237,0.3372,0.6762,-0.5086,0.1676
"19873",-0.0262984894992827,891,27,19,-6.3061,1.1804,892,-5.1257,0.847,-6.2485,-5.4015
"19874",0.0140897598470368,848,19,35,-3.3893,3.0198,849,-0.3695,2.4779,-3.2193,-0.7414
"19875",-0.059617341088735,265,5,6,-1.918,0.024,266,-1.894,0,-1.9132,-1.9132
"19876",-0.138953741579725,3719,99,88,-23.5771,5.8945,3720,-17.6826,4.4985,-16.7557,-12.2572
"19877",-0.0339073533703979,1176,26,46,-6.8164,3.8408,1178,-2.9756,2.2299,-5.6749,-3.445
"19878",0.037971240597855,622,8,13,-1.3014,1.1038,623,-0.1976,1.0638,-1.1991,-0.1353
"19879",-0.0292794329232602,156,4,0,-0.9145,0,157,-0.9145,0,-0.84,-0.84
"19880",-0.0953452489448235,822,15,32,-4.1002,1.292,825,-2.8082,1.184,-3.9377,-2.7537
"19881",0.0353069203741938,859,23,38,-6.1284,5.5412,862,-0.5872,3.926,-4.2872,-0.3612
"19882",0.0374262646522511,1347,20,51,-6.3831,4.0602,1351,-2.3229,3.2768,-4.9263,-1.6495
"19883",0.0220118651474116,743,10,22,-2.9593,2.7469,746,-0.2124,2.6742,-2.9545,-0.2803
"19884",0.0101030302845351,172,5,4,-1.4661,0.016,177,-1.4501,0,-1.4152,-1.4152
"19885",0.0913986577437691,455,2,16,-0.2136,2.3095,461,2.0959,2.2026,-0.2088,1.9938
"19886",-0.0170507438231811,459,3,12,-0.0144,0.2564,464,0.242,0.1131,0,0.1131
"19887",0.0393937735427744,528,16,15,-4.7053,1.202,530,-3.5033,0.9966,-4.6367,-3.6401
"19888",-0.0229635855114567,786,24,44,-4.7509,2.7973,790,-1.9536,2.5086,-3.8136,-1.305
"19889",0.0910630049679144,206,4,7,-1.4862,0.8466,209,-0.6396,0.8306,-1.4814,-0.6508
"19890",-0.0636110056217134,1381,26,44,-6.6484,3.9318,1388,-2.7166,2.8802,-4.9729,-2.0927
"19891",0.0641630804470025,437,9,15,-3.6363,2.4748,442,-1.1615,2.4468,-3.6363,-1.1895
"19892",-0.0160208653012252,464,9,13,-2.5751,0.712,469,-1.8631,0.4735,-2.5133,-2.0398
"19893",0.0195011619515432,126,2,2,-0.0096,0.2237,129,0.2141,0.2197,0,0.2197
"19894",-0.120018310477133,233,6,4,-1.2824,0.016,238,-1.2664,0,-1.0608,-1.0608
"19895",-0.00552830567324133,929,19,26,-4.7024,1.8068,931,-2.8956,1.7268,-3.2153,-1.4885
"19896",0.0397956692493705,189,2,7,-0.3666,0.6338,194,0.2672,0.5391,-0.3618,0.1773
