"id","qdap_value_ampl","qdap_nword"
"52464","-9.746","1242"
"52465","-3.5244","1647"
"52466","2.14294","842"
"52467","-2.90946","676"
"52468","1.64032","1036"
"52469","-6.31416","1250"
"52470","-0.51532","617"
"52471","-6.37208","609"
"52472","-4.58616","1018"
"52473","-9.53558","4197"
"52474","-0.8725","606"
"52475","-0.638","396"
"52476","-1.10008","1214"
"52477","-2.06256","510"
"52478","3.07566","1494"
"52479","-13.81502","2720"
"52480","-16.42458","1131"
"52481","-0.57344","790"
"52482","2.1768","584"
"52483","-1.1662","1194"
"52484","-0.90782","217"
"52485","1.43314","1138"
"52486","-6.35088","1248"
"52487","1.41146","1131"
"52488","-3.4359","1400"
"52489","-8.25668","1589"
"52490","1.04878","1695"
